distance_cum,altitude,lon,lat
33831,234,55.36292,-20.91079
33888,234,55.36331,-20.91042
33966,229,55.36395,-20.91006
34019,226,55.36429,-20.9097
34162,215,55.36506,-20.90864
34214,213,55.36535,-20.90825
34252,210,55.36546,-20.90793
34294,210,55.36559,-20.90757
34360,210,55.36619,-20.90737
34404,208,55.36652,-20.90712
34437,206,55.36668,-20.90686
34477,206,55.36683,-20.90653
34525,206,55.36704,-20.90615
34599,208,55.3674,-20.90557
34657,209,55.36774,-20.90515
34722,208,55.36821,-20.90477
34767,207,55.36848,-20.90445
34801,205,55.36878,-20.90433
34829,203,55.36897,-20.90451
34895,187,55.36953,-20.90478
