distance_cum,altitude,lon,lat
15831,571.0,3.1418,44.17191
15831,,3.14143,44.17216
15900,561.0,3.14122,44.17236
15951,545.0,3.14112,44.17279
15991,536.0,3.14083,44.17307
15991,,3.14077,44.17317
16026,528.0,3.14068,44.17336
16026,,3.14064,44.17347
16026,,3.1406,44.17377
16084,514.0,3.14058,44.17386
16084,,3.14063,44.17392
16134,496.0,3.14084,44.17424
16173,488.0,3.14064,44.17455
16173,,3.14059,44.17464
16173,,3.14052,44.17472
16202,486.0,3.14048,44.17478
16202,,3.1404,44.17494
16233,482.0,3.14034,44.17504
16233,,3.14023,44.17513
16288,477.0,3.13984,44.17538
16288,,3.13965,44.17545
16322,472.0,3.13948,44.17554
16322,,3.13943,44.1756
16347,467.0,3.13928,44.17571
16372,465.0,3.13904,44.17584
16396,465.0,3.13882,44.17599
16430,463.0,3.13848,44.17617
16477,459.0,3.13807,44.17648
16506,454.0,3.13778,44.17663
16530,452.0,3.13752,44.17674
16530,,3.13731,44.17679
16586,447.0,3.1369,44.17695
16586,,3.13676,44.17698
16645,442.0,3.13628,44.17724
16679,441.0,3.13591,44.17739
16733,435.0,3.1353,44.17759
16768,433.0,3.13488,44.1777
16768,,3.13467,44.1778
16807,429.0,3.13447,44.17787
16807,,3.13435,44.1779
16807,,3.13422,44.1779
16836,428.0,3.1341,44.17789
16836,,3.13412,44.17792
16836,,3.13429,44.17793
16836,,3.13449,44.1779
16836,,3.13459,44.17798
16892,430.0,3.13459,44.17825
16916,435.0,3.13457,44.17846
16940,438.0,3.13451,44.17867
16940,,3.13444,44.1788
16940,,3.13426,44.17903
16995,445.0,3.13424,44.17912
16995,,3.13431,44.1793
17058,451.0,3.13442,44.17967
17058,,3.13448,44.1798
17091,451.0,3.13459,44.17994
17133,457.0,3.13492,44.18024
17174,458.0,3.13517,44.18056
17215,460.0,3.13548,44.18085
17252,461.0,3.13572,44.18113
17252,,3.13592,44.18123
17313,467.0,3.1364,44.18139
17313,,3.13659,44.18146
17348,472.0,3.13681,44.18148
17381,476.0,3.13714,44.18165
17405,477.0,3.13731,44.18183
17428,480.0,3.13751,44.18198
17428,,3.13759,44.18202
17462,483.0,3.13789,44.18212
17490,485.0,3.13808,44.18233
17519,488.0,3.13825,44.18256
17554,492.0,3.13846,44.18283
17554,,3.13856,44.18284
17584,497.0,3.13882,44.18278
17584,,3.13903,44.18277
17634,508.0,3.13943,44.18277
17661,512.0,3.13972,44.18289
17661,,3.13981,44.18291
17661,,3.13989,44.18285
17688,515.0,3.13995,44.18271
17688,,3.14003,44.18262
17688,,3.1401,44.18257
17722,523.0,3.14014,44.18245
17722,,3.14019,44.18241
17722,,3.14033,44.18239
17763,533.0,3.14061,44.18234
17763,,3.14074,44.18235
17790,540.0,3.14091,44.18244
17790,,3.14102,44.18238
17790,,3.14105,44.18231
17817,545.0,3.14115,44.18227
17817,,3.14126,44.18229
17838,550.0,3.14137,44.18219
17838,,3.14153,44.18212
17864,555.0,3.1416,44.18202
17864,,3.14174,44.18201
17864,,3.14181,44.18202
17886,563.0,3.14184,44.18207
17886,,3.14185,44.18212
17886,,3.14187,44.18213
17914,570.0,3.14217,44.182
17914,,3.14237,44.18189
17996,588.0,3.14307,44.18169
18035,601.0,3.14353,44.1817
18035,,3.14369,44.18168
18057,606.0,3.1438,44.1817
18096,615.0,3.14424,44.18158
18130,623.0,3.14461,44.18144
18153,626.0,3.14487,44.18137
18153,,3.14508,44.1813
18179,633.0,3.14517,44.18131
18179,,3.14519,44.18138
18179,,3.14515,44.18145
18210,634.0,3.14499,44.18156
18210,,3.1449,44.18161
18210,,3.14467,44.18178
18259,643.0,3.14454,44.18185
18328,659.0,3.14412,44.18237
18328,,3.14399,44.18251
18365,668.0,3.14388,44.18265
18365,,3.14384,44.18274
18365,,3.14387,44.18276
18374,671.0,3.14396,44.18269
18374,,3.14401,44.18268
18374,,3.14412,44.1827
18416,674.0,3.14444,44.18253
18416,,3.1446,44.18243
18445,677.0,3.14475,44.18239
18445,,3.14497,44.18231
18475,678.0,3.14505,44.18224
18475,,3.1451,44.18218
18475,,3.1452,44.18212
18504,676.0,3.1453,44.18204
18534,677.0,3.1456,44.18188
18562,677.0,3.14586,44.18171
18562,,3.14599,44.18166
18586,677.0,3.14611,44.1816
18614,682.0,3.14645,44.18154
18614,,3.14662,44.18147
18643,683.0,3.14679,44.18145
18643,,3.14694,44.1814
18673,687.0,3.14715,44.18137
18722,695.0,3.14774,44.1813
18722,,3.14798,44.18129
18751,698.0,3.1481,44.18127
18751,,3.14827,44.18128
18783,706.0,3.14849,44.18128
18783,,3.14865,44.18136
18841,710.0,3.14914,44.18151
18841,,3.14929,44.18147
18875,724.0,3.14948,44.18138
