bib,name,status,category,sex,country,Départ,P7,Cresse,Rozier,Truel,St André,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,Arrivée,MassebiauD
4207,Christophe PIRES,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:32:12.000+00:00,2023-10-20T06:45:16.000+00:00,2023-10-20T08:45:01.000+00:00,2023-10-20T11:31:17.000+00:00,2023-10-20T14:58:05.000+00:00,2023-10-20T17:19:09.000+00:00,2023-10-20T19:42:41.000+00:00,2023-10-20T22:09:08.000+00:00,2023-10-20T23:10:05.000+00:00,2023-10-21T00:17:31.000+00:00,2023-10-21T02:12:19.000+00:00,
4248,Armand ETCHENAGUCIA,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:58.000+00:00,2023-10-20T06:42:34.000+00:00,2023-10-20T08:35:10.000+00:00,2023-10-20T10:58:26.000+00:00,2023-10-20T14:07:37.000+00:00,2023-10-20T16:55:23.000+00:00,2023-10-20T19:05:03.000+00:00,2023-10-20T21:42:34.000+00:00,2023-10-20T22:49:16.000+00:00,2023-10-21T00:10:29.000+00:00,2023-10-21T01:58:36.000+00:00,
3789,Fabrice LOUIS,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:36:24.000+00:00,2023-10-20T06:51:10.000+00:00,2023-10-20T08:43:38.000+00:00,2023-10-20T11:08:23.000+00:00,2023-10-20T14:28:23.000+00:00,2023-10-20T16:53:12.000+00:00,2023-10-20T19:15:07.000+00:00,2023-10-20T21:41:36.000+00:00,2023-10-20T22:43:23.000+00:00,2023-10-21T00:02:15.000+00:00,2023-10-21T02:00:31.000+00:00,
3910,Sandro GEMMITI,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:36:50.000+00:00,2023-10-20T06:51:09.000+00:00,2023-10-20T08:43:21.000+00:00,2023-10-20T11:09:25.000+00:00,2023-10-20T14:29:30.000+00:00,2023-10-20T16:53:16.000+00:00,2023-10-20T19:14:31.000+00:00,2023-10-20T21:39:23.000+00:00,2023-10-20T22:43:22.000+00:00,2023-10-21T00:02:14.000+00:00,2023-10-21T02:00:32.000+00:00,
4211,Jerome DJODI,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:42.000+00:00,2023-10-20T06:48:28.000+00:00,2023-10-20T08:46:34.000+00:00,2023-10-20T11:24:13.000+00:00,,2023-10-20T16:52:38.000+00:00,2023-10-20T19:11:35.000+00:00,2023-10-20T21:48:14.000+00:00,2023-10-20T22:49:04.000+00:00,2023-10-21T00:08:06.000+00:00,2023-10-21T02:00:35.000+00:00,
3928,Pierjean BISIAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:30:57.000+00:00,2023-10-20T06:47:36.000+00:00,2023-10-20T08:53:04.000+00:00,2023-10-20T11:25:53.000+00:00,2023-10-20T14:51:13.000+00:00,2023-10-20T17:22:12.000+00:00,2023-10-20T19:39:51.000+00:00,2023-10-20T22:10:56.000+00:00,2023-10-20T23:17:39.000+00:00,2023-10-21T00:21:30.000+00:00,2023-10-21T02:01:08.000+00:00,
4271,Thomas BREGEON,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:30:57.000+00:00,2023-10-20T06:47:36.000+00:00,2023-10-20T08:53:05.000+00:00,2023-10-20T11:26:10.000+00:00,2023-10-20T14:51:14.000+00:00,2023-10-20T17:22:14.000+00:00,2023-10-20T19:39:32.000+00:00,2023-10-20T22:10:57.000+00:00,2023-10-20T23:17:39.000+00:00,2023-10-21T00:21:36.000+00:00,2023-10-21T02:14:17.000+00:00,
3720,Eric CHOCHOD,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:33.000+00:00,2023-10-20T06:45:41.000+00:00,2023-10-20T08:43:45.000+00:00,2023-10-20T11:15:13.000+00:00,2023-10-20T14:21:30.000+00:00,2023-10-20T16:52:53.000+00:00,2023-10-20T19:07:28.000+00:00,2023-10-20T21:53:04.000+00:00,2023-10-20T22:58:21.000+00:00,2023-10-21T00:11:01.000+00:00,2023-10-21T02:34:59.000+00:00,
4371,Jeremy VERNAY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:27:50.000+00:00,2023-10-20T06:37:22.000+00:00,2023-10-20T08:24:25.000+00:00,2023-10-20T10:39:05.000+00:00,2023-10-20T14:08:30.000+00:00,2023-10-20T16:45:31.000+00:00,2023-10-20T18:57:55.000+00:00,2023-10-20T21:42:55.000+00:00,2023-10-20T22:55:09.000+00:00,2023-10-21T00:10:34.000+00:00,2023-10-21T02:05:27.000+00:00,
3743,Raja BONIFAY,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:36:49.000+00:00,2023-10-20T06:56:11.000+00:00,2023-10-20T08:45:12.000+00:00,2023-10-20T11:05:23.000+00:00,2023-10-20T14:25:44.000+00:00,2023-10-20T16:51:02.000+00:00,2023-10-20T18:57:51.000+00:00,2023-10-20T21:42:48.000+00:00,2023-10-20T22:55:10.000+00:00,2023-10-21T00:10:20.000+00:00,2023-10-21T02:05:28.000+00:00,
3692,Marina VAKALIS,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:12:56.000+00:00,2023-10-20T06:24:06.000+00:00,2023-10-20T08:15:45.000+00:00,2023-10-20T10:45:16.000+00:00,2023-10-20T14:08:30.000+00:00,2023-10-20T16:45:33.000+00:00,2023-10-20T18:57:54.000+00:00,2023-10-20T21:42:57.000+00:00,2023-10-20T22:54:11.000+00:00,2023-10-21T00:10:38.000+00:00,2023-10-21T02:05:28.000+00:00,
4166,Tony COPPIOLI,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:24:15.000+00:00,2023-10-20T06:33:09.000+00:00,2023-10-20T08:30:18.000+00:00,2023-10-20T10:51:53.000+00:00,2023-10-20T14:10:12.000+00:00,2023-10-20T16:45:36.000+00:00,2023-10-20T18:58:02.000+00:00,2023-10-20T21:42:47.000+00:00,2023-10-20T22:54:15.000+00:00,2023-10-21T00:10:32.000+00:00,2023-10-21T02:05:28.000+00:00,
3833,David POUJOL,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:21:55.000+00:00,2023-10-20T06:44:10.000+00:00,2023-10-20T08:45:18.000+00:00,2023-10-20T11:21:10.000+00:00,2023-10-20T14:44:43.000+00:00,2023-10-20T17:19:12.000+00:00,2023-10-20T19:32:39.000+00:00,2023-10-20T21:55:01.000+00:00,2023-10-20T23:05:10.000+00:00,2023-10-21T00:25:00.000+00:00,2023-10-21T02:05:46.000+00:00,
3939,Sophie POUJOL,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:21:56.000+00:00,2023-10-20T06:44:10.000+00:00,2023-10-20T08:45:19.000+00:00,2023-10-20T11:21:13.000+00:00,2023-10-20T14:44:43.000+00:00,2023-10-20T17:19:24.000+00:00,2023-10-20T19:32:53.000+00:00,2023-10-20T21:55:03.000+00:00,2023-10-20T23:05:13.000+00:00,2023-10-21T00:25:21.000+00:00,2023-10-21T02:05:47.000+00:00,
4286,Pedro DE AZEVEDO ROCHA,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:29:20.000+00:00,2023-10-20T06:42:52.000+00:00,2023-10-20T08:48:43.000+00:00,2023-10-20T11:44:08.000+00:00,2023-10-20T15:13:08.000+00:00,2023-10-20T18:11:57.000+00:00,2023-10-20T20:31:33.000+00:00,2023-10-20T23:02:10.000+00:00,,,2023-10-21T02:07:32.000+00:00,2023-10-21T00:20:32.000+00:00
4264,Christophe BLANCHARD,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:31:11.000+00:00,2023-10-20T06:44:25.000+00:00,2023-10-20T08:42:25.000+00:00,2023-10-20T11:19:06.000+00:00,2023-10-20T14:42:59.000+00:00,2023-10-20T17:26:09.000+00:00,2023-10-20T19:45:05.000+00:00,2023-10-20T22:07:05.000+00:00,2023-10-20T23:09:46.000+00:00,2023-10-21T00:24:34.000+00:00,2023-10-21T02:07:50.000+00:00,
3711,Frédéric CHABOT,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:32:20.000+00:00,2023-10-20T06:46:15.000+00:00,2023-10-20T08:43:35.000+00:00,2023-10-20T11:14:49.000+00:00,2023-10-20T14:26:55.000+00:00,2023-10-20T17:26:08.000+00:00,2023-10-20T19:45:00.000+00:00,2023-10-20T22:09:12.000+00:00,2023-10-20T23:09:46.000+00:00,2023-10-21T00:24:53.000+00:00,2023-10-21T02:12:58.000+00:00,
4379,Rui-Jorge BULHOES,FINISHER,M3-M4H,MALE,PT,2023-10-20T04:14:26.000+00:00,2023-10-20T05:25:05.000+00:00,2023-10-20T06:36:05.000+00:00,2023-10-20T08:31:48.000+00:00,2023-10-20T10:56:02.000+00:00,2023-10-20T14:09:59.000+00:00,2023-10-20T16:57:55.000+00:00,2023-10-20T19:09:29.000+00:00,2023-10-20T21:45:03.000+00:00,2023-10-20T22:49:47.000+00:00,2023-10-21T00:05:33.000+00:00,2023-10-21T02:07:53.000+00:00,
4339,Jean-Christophe PACAULT,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:19:52.000+00:00,2023-10-20T06:32:21.000+00:00,2023-10-20T08:40:29.000+00:00,2023-10-20T11:10:22.000+00:00,2023-10-20T14:28:07.000+00:00,2023-10-20T17:03:07.000+00:00,2023-10-20T19:18:58.000+00:00,2023-10-20T21:49:45.000+00:00,2023-10-20T22:56:23.000+00:00,2023-10-21T00:14:20.000+00:00,2023-10-21T02:08:05.000+00:00,
3706,Manuel AUVRAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:25:16.000+00:00,2023-10-20T06:37:31.000+00:00,2023-10-20T08:28:51.000+00:00,2023-10-20T11:08:02.000+00:00,2023-10-20T14:21:25.000+00:00,2023-10-20T17:02:57.000+00:00,2023-10-20T19:16:56.000+00:00,2023-10-20T21:59:34.000+00:00,2023-10-20T23:13:51.000+00:00,2023-10-21T00:14:26.000+00:00,2023-10-21T02:09:53.000+00:00,
3707,Arnaud AUVRAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:25:17.000+00:00,2023-10-20T06:34:37.000+00:00,2023-10-20T08:27:17.000+00:00,2023-10-20T11:08:00.000+00:00,2023-10-20T14:21:25.000+00:00,2023-10-20T17:03:01.000+00:00,2023-10-20T19:17:01.000+00:00,2023-10-20T22:01:11.000+00:00,2023-10-20T23:13:51.000+00:00,2023-10-21T00:14:33.000+00:00,2023-10-21T02:09:53.000+00:00,
3744,Dominique MACHET,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:20:35.000+00:00,2023-10-20T06:44:04.000+00:00,2023-10-20T09:02:01.000+00:00,2023-10-20T11:53:49.000+00:00,2023-10-20T15:23:43.000+00:00,2023-10-20T18:08:47.000+00:00,2023-10-20T20:44:06.000+00:00,2023-10-20T23:10:14.000+00:00,,,2023-10-21T02:10:35.000+00:00,2023-10-21T00:32:09.000+00:00
3741,Charlotte GOURNAY,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:34:24.000+00:00,2023-10-20T06:55:55.000+00:00,2023-10-20T08:52:25.000+00:00,2023-10-20T11:29:15.000+00:00,2023-10-20T14:52:55.000+00:00,2023-10-20T17:25:46.000+00:00,2023-10-20T19:47:16.000+00:00,2023-10-20T22:00:01.000+00:00,2023-10-20T23:09:37.000+00:00,2023-10-21T00:23:14.000+00:00,2023-10-21T02:10:38.000+00:00,
3795,Benjamin SIMARD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:15:02.000+00:00,2023-10-20T06:13:35.000+00:00,2023-10-20T07:53:32.000+00:00,2023-10-20T10:12:18.000+00:00,2023-10-20T13:20:35.000+00:00,2023-10-20T15:50:50.000+00:00,2023-10-20T18:21:02.000+00:00,2023-10-20T21:34:07.000+00:00,2023-10-20T22:51:19.000+00:00,2023-10-21T00:06:00.000+00:00,2023-10-21T02:11:07.000+00:00,
4124,Jérôme COLIER,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:33:09.000+00:00,2023-10-20T06:55:26.000+00:00,2023-10-20T09:04:11.000+00:00,2023-10-20T11:42:56.000+00:00,2023-10-20T15:15:26.000+00:00,2023-10-20T17:50:52.000+00:00,2023-10-20T20:04:59.000+00:00,2023-10-20T22:20:10.000+00:00,2023-10-20T23:30:46.000+00:00,2023-10-21T00:55:10.000+00:00,2023-10-21T02:11:47.000+00:00,
3988,Hayat TEISSIER,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:38:09.000+00:00,2023-10-20T06:59:42.000+00:00,2023-10-20T09:08:05.000+00:00,2023-10-20T11:54:44.000+00:00,2023-10-20T15:27:52.000+00:00,2023-10-20T18:09:27.000+00:00,2023-10-20T20:39:04.000+00:00,2023-10-20T23:15:14.000+00:00,,,2023-10-21T02:14:00.000+00:00,2023-10-21T00:21:23.000+00:00
