bib,name,status,category,sex,country,Départ,Cresse,Rozier,Truel,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée,P7
3860,Thomas NABON,FINISHER,SE H,MALE,FR,2022-10-21T04:15:54.000+00:00,2022-10-21T06:24:14.000+00:00,2022-10-21T08:09:52.000+00:00,2022-10-21T10:19:52.000+00:00,2022-10-21T12:48:01.000+00:00,2022-10-21T14:08:56.000+00:00,2022-10-21T16:20:52.000+00:00,2022-10-21T18:42:35.000+00:00,2022-10-21T20:24:49.000+00:00,2022-10-21T21:23:37.000+00:00,2022-10-21T22:29:07.000+00:00,2022-10-21T23:16:25.000+00:00,2022-10-22T01:17:17.000+00:00,2022-10-21T05:37:50.000+00:00
4016,Christele BREAN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T04:15:27.000+00:00,2022-10-21T06:24:20.000+00:00,2022-10-21T08:04:07.000+00:00,2022-10-21T10:17:51.000+00:00,2022-10-21T12:52:17.000+00:00,2022-10-21T14:18:31.000+00:00,2022-10-21T16:20:14.000+00:00,2022-10-21T18:32:13.000+00:00,2022-10-21T20:33:40.000+00:00,2022-10-21T21:25:58.000+00:00,2022-10-21T22:39:45.000+00:00,2022-10-21T23:17:51.000+00:00,2022-10-22T00:12:30.000+00:00,2022-10-21T05:37:00.000+00:00
4300,David BREAN,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:24:21.000+00:00,2022-10-21T08:04:07.000+00:00,2022-10-21T10:17:57.000+00:00,2022-10-21T12:52:27.000+00:00,2022-10-21T14:18:43.000+00:00,2022-10-21T16:20:36.000+00:00,2022-10-21T18:33:59.000+00:00,2022-10-21T20:33:50.000+00:00,2022-10-21T21:25:58.000+00:00,2022-10-21T22:39:47.000+00:00,2022-10-21T23:17:51.000+00:00,2022-10-22T00:00:31.000+00:00,2022-10-21T05:37:01.000+00:00
3240,Laurent VUILLERMOZ,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T06:00:41.000+00:00,2022-10-21T07:44:15.000+00:00,2022-10-21T10:06:51.000+00:00,2022-10-21T12:29:05.000+00:00,2022-10-21T14:00:25.000+00:00,2022-10-21T16:11:43.000+00:00,2022-10-21T18:29:52.000+00:00,2022-10-21T20:23:25.000+00:00,2022-10-21T21:21:13.000+00:00,2022-10-21T22:28:14.000+00:00,2022-10-21T23:07:09.000+00:00,2022-10-22T00:00:02.000+00:00,
3512,Camille TROUX,FINISHER,SE F,FEMALE,FR,2022-10-21T04:02:06.000+00:00,2022-10-21T06:01:16.000+00:00,2022-10-21T07:32:28.000+00:00,2022-10-21T09:34:12.000+00:00,2022-10-21T12:22:17.000+00:00,2022-10-21T14:49:37.000+00:00,2022-10-21T16:39:13.000+00:00,2022-10-21T18:47:58.000+00:00,2022-10-21T20:45:23.000+00:00,2022-10-21T21:38:32.000+00:00,2022-10-21T22:34:10.000+00:00,2022-10-21T23:19:35.000+00:00,2022-10-21T23:59:27.000+00:00,2022-10-21T05:19:44.000+00:00
3527,Hugh TUCKER,FINISHER,M3-M4H,MALE,English,2022-10-21T04:02:06.000+00:00,2022-10-21T06:11:04.000+00:00,2022-10-21T07:51:32.000+00:00,2022-10-21T10:08:39.000+00:00,2022-10-21T12:33:34.000+00:00,2022-10-21T14:07:51.000+00:00,2022-10-21T16:22:07.000+00:00,2022-10-21T18:37:20.000+00:00,2022-10-21T20:26:47.000+00:00,2022-10-21T21:23:37.000+00:00,2022-10-21T22:32:10.000+00:00,2022-10-21T23:16:23.000+00:00,2022-10-22T00:04:03.000+00:00,2022-10-21T05:24:11.000+00:00
3475,Marie GUILLOT,FINISHER,SE F,FEMALE,FR,2022-10-21T04:16:01.000+00:00,2022-10-21T06:28:45.000+00:00,2022-10-21T08:16:42.000+00:00,2022-10-21T10:30:21.000+00:00,2022-10-21T13:01:48.000+00:00,2022-10-21T14:30:06.000+00:00,2022-10-21T16:44:50.000+00:00,2022-10-21T18:47:32.000+00:00,2022-10-21T20:34:19.000+00:00,2022-10-21T21:29:16.000+00:00,2022-10-21T22:31:39.000+00:00,2022-10-21T23:14:51.000+00:00,2022-10-22T00:32:50.000+00:00,2022-10-21T05:39:54.000+00:00
3920,Marc SANTUCCI,FINISHER,SE H,MALE,FR,2022-10-21T04:15:34.000+00:00,2022-10-21T06:15:14.000+00:00,2022-10-21T07:56:40.000+00:00,2022-10-21T10:08:21.000+00:00,2022-10-21T12:41:03.000+00:00,2022-10-21T14:18:07.000+00:00,2022-10-21T16:44:06.000+00:00,2022-10-21T18:51:49.000+00:00,2022-10-21T20:45:24.000+00:00,2022-10-21T21:38:32.000+00:00,2022-10-21T22:34:09.000+00:00,2022-10-21T23:19:32.000+00:00,2022-10-21T23:58:01.000+00:00,2022-10-21T05:32:02.000+00:00
4129,Hugo CAYLA,FINISHER,ES H,MALE,FR,2022-10-21T04:15:24.000+00:00,2022-10-21T06:18:10.000+00:00,2022-10-21T08:03:39.000+00:00,2022-10-21T10:19:34.000+00:00,2022-10-21T12:47:18.000+00:00,2022-10-21T14:15:56.000+00:00,2022-10-21T16:30:44.000+00:00,2022-10-21T18:51:57.000+00:00,2022-10-21T20:38:15.000+00:00,2022-10-21T21:26:08.000+00:00,2022-10-21T22:31:30.000+00:00,2022-10-21T23:14:21.000+00:00,2022-10-21T23:59:35.000+00:00,2022-10-21T05:33:04.000+00:00
3689,Paul PERIE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:22:17.000+00:00,2022-10-21T08:09:57.000+00:00,2022-10-21T10:25:11.000+00:00,2022-10-21T12:57:49.000+00:00,2022-10-21T14:52:52.000+00:00,2022-10-21T16:48:44.000+00:00,2022-10-21T19:12:42.000+00:00,2022-10-21T20:53:14.000+00:00,2022-10-21T21:44:08.000+00:00,2022-10-21T22:46:41.000+00:00,2022-10-21T23:21:12.000+00:00,2022-10-21T23:58:05.000+00:00,2022-10-21T05:34:29.000+00:00
3497,Gilles DUMINY,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:02:04.000+00:00,2022-10-21T06:01:54.000+00:00,2022-10-21T07:48:33.000+00:00,2022-10-21T10:08:41.000+00:00,2022-10-21T12:50:21.000+00:00,2022-10-21T14:26:54.000+00:00,2022-10-21T16:38:55.000+00:00,2022-10-21T18:42:44.000+00:00,2022-10-21T20:41:46.000+00:00,2022-10-21T21:39:58.000+00:00,2022-10-21T22:41:43.000+00:00,2022-10-21T23:24:22.000+00:00,2022-10-21T23:59:48.000+00:00,2022-10-21T05:17:55.000+00:00
3381,Sébastien DAUPHIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:04.000+00:00,2022-10-21T06:11:48.000+00:00,2022-10-21T08:00:18.000+00:00,2022-10-21T10:08:27.000+00:00,2022-10-21T12:32:21.000+00:00,2022-10-21T13:57:37.000+00:00,2022-10-21T16:19:13.000+00:00,2022-10-21T18:19:59.000+00:00,2022-10-21T20:26:22.000+00:00,2022-10-21T21:28:26.000+00:00,2022-10-21T22:34:40.000+00:00,2022-10-21T23:19:09.000+00:00,2022-10-21T23:58:51.000+00:00,2022-10-21T05:24:53.000+00:00
4147,Ludovic BLUTEAU,FINISHER,SE H,MALE,FR,2022-10-21T04:15:36.000+00:00,2022-10-21T06:23:04.000+00:00,2022-10-21T08:01:25.000+00:00,2022-10-21T10:01:07.000+00:00,2022-10-21T12:26:25.000+00:00,2022-10-21T14:06:18.000+00:00,2022-10-21T16:04:46.000+00:00,2022-10-21T18:24:44.000+00:00,2022-10-21T20:15:48.000+00:00,2022-10-21T21:24:44.000+00:00,2022-10-21T22:28:35.000+00:00,2022-10-21T23:14:20.000+00:00,2022-10-22T00:01:06.000+00:00,2022-10-21T05:36:51.000+00:00
3961,Renan DUBOIS-ROUSSEL,FINISHER,SE H,MALE,FR,2022-10-21T04:15:52.000+00:00,2022-10-21T06:32:46.000+00:00,2022-10-21T08:44:10.000+00:00,2022-10-21T10:40:48.000+00:00,2022-10-21T13:13:12.000+00:00,2022-10-21T15:15:59.000+00:00,2022-10-21T17:02:03.000+00:00,2022-10-21T19:13:48.000+00:00,2022-10-21T21:07:26.000+00:00,2022-10-21T21:52:19.000+00:00,2022-10-21T22:50:15.000+00:00,2022-10-21T23:30:58.000+00:00,2022-10-22T00:04:48.000+00:00,2022-10-21T05:42:58.000+00:00
3769,Bruno BERRET,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:32:53.000+00:00,2022-10-21T08:23:15.000+00:00,2022-10-21T10:41:09.000+00:00,2022-10-21T13:09:27.000+00:00,2022-10-21T14:34:16.000+00:00,2022-10-21T16:53:56.000+00:00,2022-10-21T19:04:12.000+00:00,2022-10-21T20:55:29.000+00:00,2022-10-21T21:48:59.000+00:00,2022-10-21T22:47:49.000+00:00,2022-10-21T23:22:59.000+00:00,2022-10-22T00:18:55.000+00:00,2022-10-21T05:41:27.000+00:00
3739,Emmanuel TOSTAIN,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:40.000+00:00,2022-10-21T06:31:11.000+00:00,2022-10-21T08:14:50.000+00:00,2022-10-21T10:30:33.000+00:00,2022-10-21T13:02:25.000+00:00,2022-10-21T14:32:35.000+00:00,2022-10-21T16:44:06.000+00:00,2022-10-21T19:06:10.000+00:00,2022-10-21T20:50:34.000+00:00,2022-10-21T21:44:59.000+00:00,2022-10-21T22:47:19.000+00:00,2022-10-21T23:24:10.000+00:00,2022-10-22T00:05:11.000+00:00,2022-10-21T05:40:24.000+00:00
3843,Simon GRAF,FINISHER,SE H,MALE,FR,2022-10-21T04:15:51.000+00:00,2022-10-21T06:32:47.000+00:00,2022-10-21T08:36:27.000+00:00,2022-10-21T10:51:15.000+00:00,2022-10-21T13:13:14.000+00:00,2022-10-21T14:37:42.000+00:00,2022-10-21T17:02:00.000+00:00,2022-10-21T19:28:09.000+00:00,2022-10-21T21:07:28.000+00:00,2022-10-21T21:52:19.000+00:00,2022-10-21T22:50:13.000+00:00,2022-10-21T23:31:01.000+00:00,2022-10-22T00:05:18.000+00:00,2022-10-21T05:42:59.000+00:00
4287,Gilbert VILLIEN,FINISHER,M5-M6H,MALE,FR,2022-10-21T04:15:33.000+00:00,2022-10-21T06:34:10.000+00:00,2022-10-21T08:21:39.000+00:00,2022-10-21T10:35:27.000+00:00,2022-10-21T12:58:51.000+00:00,2022-10-21T14:27:53.000+00:00,2022-10-21T16:30:23.000+00:00,2022-10-21T18:42:52.000+00:00,2022-10-21T20:41:24.000+00:00,2022-10-21T21:44:49.000+00:00,2022-10-21T22:47:40.000+00:00,2022-10-21T23:30:32.000+00:00,2022-10-22T00:08:06.000+00:00,2022-10-21T05:42:23.000+00:00
4279,Sophie VILLIEN,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T04:15:33.000+00:00,2022-10-21T06:34:14.000+00:00,2022-10-21T08:21:38.000+00:00,2022-10-21T10:35:25.000+00:00,2022-10-21T12:58:54.000+00:00,2022-10-21T14:27:48.000+00:00,2022-10-21T16:30:31.000+00:00,2022-10-21T18:42:51.000+00:00,2022-10-21T20:41:27.000+00:00,2022-10-21T21:44:48.000+00:00,2022-10-21T22:47:37.000+00:00,2022-10-21T23:30:35.000+00:00,2022-10-22T00:08:07.000+00:00,2022-10-21T05:42:24.000+00:00
3658,Cedric LAILLER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:35.000+00:00,2022-10-21T06:36:32.000+00:00,2022-10-21T08:22:20.000+00:00,2022-10-21T10:45:33.000+00:00,2022-10-21T13:20:29.000+00:00,2022-10-21T14:49:25.000+00:00,2022-10-21T16:59:02.000+00:00,2022-10-21T19:07:08.000+00:00,2022-10-21T20:56:51.000+00:00,2022-10-21T21:48:59.000+00:00,2022-10-21T22:43:15.000+00:00,2022-10-21T23:18:12.000+00:00,2022-10-22T00:10:22.000+00:00,2022-10-21T05:43:19.000+00:00
3594,Yves FONTUGNES,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T06:01:03.000+00:00,2022-10-21T07:47:09.000+00:00,2022-10-21T10:02:32.000+00:00,2022-10-21T12:31:26.000+00:00,2022-10-21T14:01:51.000+00:00,2022-10-21T16:15:50.000+00:00,2022-10-21T18:44:35.000+00:00,2022-10-21T20:29:47.000+00:00,2022-10-21T21:24:53.000+00:00,2022-10-21T22:34:17.000+00:00,2022-10-21T23:20:34.000+00:00,2022-10-22T00:08:57.000+00:00,2022-10-21T05:17:47.000+00:00
4241,Simon POISSON,FINISHER,SE H,MALE,FR,2022-10-21T04:15:44.000+00:00,2022-10-21T06:41:47.000+00:00,2022-10-21T08:30:06.000+00:00,2022-10-21T10:33:25.000+00:00,2022-10-21T12:49:41.000+00:00,2022-10-21T14:11:39.000+00:00,2022-10-21T16:25:49.000+00:00,2022-10-21T18:37:57.000+00:00,2022-10-21T20:37:55.000+00:00,2022-10-21T21:30:08.000+00:00,2022-10-21T22:35:22.000+00:00,2022-10-21T23:18:24.000+00:00,2022-10-22T00:20:41.000+00:00,
3103,Rémy POISSON,FINISHER,SE H,MALE,FR,2022-10-21T04:15:44.000+00:00,2022-10-21T06:35:32.000+00:00,2022-10-21T08:21:38.000+00:00,2022-10-21T10:21:38.000+00:00,2022-10-21T12:36:00.000+00:00,2022-10-21T14:34:57.000+00:00,2022-10-21T16:24:47.000+00:00,2022-10-21T18:32:56.000+00:00,2022-10-21T20:37:53.000+00:00,2022-10-21T21:27:34.000+00:00,2022-10-21T22:35:11.000+00:00,2022-10-21T23:16:53.000+00:00,2022-10-22T00:21:16.000+00:00,2022-10-21T05:45:10.000+00:00
3476,Ludovic MARCHIVE,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:36.000+00:00,2022-10-21T06:24:01.000+00:00,2022-10-21T08:11:19.000+00:00,2022-10-21T10:33:31.000+00:00,2022-10-21T13:17:19.000+00:00,2022-10-21T15:03:25.000+00:00,2022-10-21T16:54:05.000+00:00,2022-10-21T19:02:56.000+00:00,2022-10-21T20:57:01.000+00:00,2022-10-21T21:47:21.000+00:00,2022-10-21T22:54:36.000+00:00,2022-10-21T23:35:03.000+00:00,2022-10-22T00:10:58.000+00:00,2022-10-21T05:36:27.000+00:00
3950,Sylvain GOHIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:28.000+00:00,2022-10-21T06:25:35.000+00:00,2022-10-21T08:11:57.000+00:00,2022-10-21T10:23:23.000+00:00,2022-10-21T12:51:01.000+00:00,2022-10-21T14:28:25.000+00:00,2022-10-21T16:58:38.000+00:00,2022-10-21T19:17:32.000+00:00,2022-10-21T20:59:27.000+00:00,2022-10-21T21:44:29.000+00:00,2022-10-21T22:53:42.000+00:00,2022-10-21T23:36:36.000+00:00,2022-10-22T00:18:12.000+00:00,2022-10-21T05:36:24.000+00:00
4230,Pierre BICHON,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:38.000+00:00,2022-10-21T06:28:37.000+00:00,2022-10-21T08:16:20.000+00:00,2022-10-21T10:21:42.000+00:00,2022-10-21T12:45:38.000+00:00,2022-10-21T14:12:01.000+00:00,2022-10-21T16:20:42.000+00:00,2022-10-21T18:33:50.000+00:00,2022-10-21T20:38:22.000+00:00,2022-10-21T21:40:23.000+00:00,2022-10-21T22:43:03.000+00:00,2022-10-21T23:24:25.000+00:00,2022-10-22T00:15:21.000+00:00,2022-10-21T05:38:59.000+00:00
3723,Fabien LABADIE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:27.000+00:00,2022-10-21T06:15:13.000+00:00,2022-10-21T08:10:28.000+00:00,2022-10-21T10:23:04.000+00:00,2022-10-21T13:01:26.000+00:00,2022-10-21T14:24:48.000+00:00,2022-10-21T16:38:11.000+00:00,2022-10-21T18:39:47.000+00:00,2022-10-21T20:38:06.000+00:00,2022-10-21T21:39:32.000+00:00,2022-10-21T22:43:05.000+00:00,2022-10-21T23:27:26.000+00:00,2022-10-22T00:14:21.000+00:00,2022-10-21T05:30:36.000+00:00
4180,Flavien LETELLIER,FINISHER,SE H,MALE,FR,2022-10-21T04:15:29.000+00:00,2022-10-21T06:14:33.000+00:00,2022-10-21T07:54:42.000+00:00,2022-10-21T10:00:57.000+00:00,2022-10-21T12:30:47.000+00:00,2022-10-21T14:05:28.000+00:00,2022-10-21T16:36:24.000+00:00,2022-10-21T18:51:09.000+00:00,2022-10-21T20:30:04.000+00:00,2022-10-21T21:37:03.000+00:00,2022-10-21T22:43:08.000+00:00,2022-10-21T23:27:27.000+00:00,2022-10-22T00:48:01.000+00:00,2022-10-21T05:30:29.000+00:00
3605,Pierre SOULIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:43.000+00:00,2022-10-21T06:27:48.000+00:00,2022-10-21T08:20:11.000+00:00,2022-10-21T10:36:14.000+00:00,2022-10-21T13:20:42.000+00:00,2022-10-21T15:18:44.000+00:00,2022-10-21T17:07:18.000+00:00,2022-10-21T19:20:59.000+00:00,2022-10-21T20:59:25.000+00:00,2022-10-21T21:58:03.000+00:00,2022-10-21T22:52:41.000+00:00,2022-10-21T23:29:39.000+00:00,2022-10-22T00:13:13.000+00:00,2022-10-21T05:39:20.000+00:00
3811,Sebastien GOUJAT,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:55.000+00:00,2022-10-21T06:27:50.000+00:00,2022-10-21T08:19:38.000+00:00,2022-10-21T10:30:32.000+00:00,2022-10-21T13:04:01.000+00:00,2022-10-21T14:26:30.000+00:00,2022-10-21T16:39:38.000+00:00,2022-10-21T18:53:41.000+00:00,2022-10-21T20:36:06.000+00:00,2022-10-21T21:36:19.000+00:00,2022-10-21T22:41:53.000+00:00,2022-10-21T23:31:16.000+00:00,2022-10-22T00:17:32.000+00:00,2022-10-21T05:38:05.000+00:00
3444,Gábor MAGYARI,FINISHER,M1-M2H,MALE,NO,2022-10-21T04:02:05.000+00:00,2022-10-21T06:02:13.000+00:00,2022-10-21T07:36:29.000+00:00,2022-10-21T09:43:54.000+00:00,2022-10-21T12:20:43.000+00:00,2022-10-21T14:30:00.000+00:00,2022-10-21T16:27:16.000+00:00,2022-10-21T18:40:02.000+00:00,2022-10-21T20:31:40.000+00:00,2022-10-21T21:27:11.000+00:00,2022-10-21T22:43:19.000+00:00,2022-10-21T23:37:11.000+00:00,2022-10-22T00:53:08.000+00:00,2022-10-21T05:19:26.000+00:00
3418,Jean-Francois ROULAUD,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:57.000+00:00,2022-10-21T06:14:50.000+00:00,2022-10-21T08:00:32.000+00:00,2022-10-21T10:21:17.000+00:00,2022-10-21T13:00:41.000+00:00,2022-10-21T14:27:04.000+00:00,2022-10-21T16:59:45.000+00:00,2022-10-21T19:08:48.000+00:00,2022-10-21T21:12:53.000+00:00,2022-10-21T22:00:34.000+00:00,2022-10-21T23:05:07.000+00:00,2022-10-21T23:38:54.000+00:00,2022-10-22T00:16:31.000+00:00,2022-10-21T05:27:07.000+00:00
4029,Jérôme BASSO,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:37.000+00:00,2022-10-21T06:25:48.000+00:00,2022-10-21T08:07:50.000+00:00,2022-10-21T10:26:14.000+00:00,2022-10-21T13:01:04.000+00:00,2022-10-21T14:51:01.000+00:00,2022-10-21T17:03:18.000+00:00,2022-10-21T19:17:20.000+00:00,2022-10-21T21:08:58.000+00:00,2022-10-21T22:02:56.000+00:00,2022-10-21T23:01:40.000+00:00,2022-10-21T23:41:10.000+00:00,2022-10-22T00:54:10.000+00:00,2022-10-21T05:39:30.000+00:00
3798,Julien BALARD,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:50.000+00:00,2022-10-21T06:32:34.000+00:00,2022-10-21T08:20:39.000+00:00,2022-10-21T10:36:25.000+00:00,2022-10-21T13:05:46.000+00:00,2022-10-21T14:34:45.000+00:00,2022-10-21T16:49:28.000+00:00,2022-10-21T19:17:17.000+00:00,2022-10-21T20:56:27.000+00:00,2022-10-21T21:57:55.000+00:00,2022-10-21T23:07:04.000+00:00,2022-10-21T23:42:20.000+00:00,2022-10-22T00:18:28.000+00:00,2022-10-21T05:41:51.000+00:00
4270,Emmanuel BOSSIS,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:51.000+00:00,2022-10-21T06:35:21.000+00:00,2022-10-21T08:30:58.000+00:00,2022-10-21T10:42:38.000+00:00,2022-10-21T13:16:32.000+00:00,2022-10-21T14:45:36.000+00:00,2022-10-21T16:59:58.000+00:00,2022-10-21T19:12:31.000+00:00,2022-10-21T21:10:29.000+00:00,2022-10-21T22:02:57.000+00:00,2022-10-21T23:06:16.000+00:00,2022-10-21T23:38:48.000+00:00,2022-10-22T00:15:29.000+00:00,2022-10-21T05:43:52.000+00:00
4102,Yohann RONDINEAU,FINISHER,SE H,MALE,FR,2022-10-21T04:15:50.000+00:00,2022-10-21T06:39:21.000+00:00,2022-10-21T08:30:27.000+00:00,2022-10-21T10:54:28.000+00:00,2022-10-21T13:24:42.000+00:00,2022-10-21T14:52:26.000+00:00,2022-10-21T17:08:27.000+00:00,2022-10-21T19:07:03.000+00:00,2022-10-21T20:57:14.000+00:00,2022-10-21T22:00:09.000+00:00,2022-10-21T22:55:36.000+00:00,2022-10-21T23:30:41.000+00:00,2022-10-22T00:17:41.000+00:00,2022-10-21T05:46:16.000+00:00
3580,Michiel WEEMAES,FINISHER,M1-M2H,MALE,BE,2022-10-21T04:02:02.000+00:00,2022-10-21T06:11:52.000+00:00,2022-10-21T07:58:02.000+00:00,2022-10-21T10:06:53.000+00:00,2022-10-21T12:35:50.000+00:00,2022-10-21T14:02:48.000+00:00,2022-10-21T16:13:38.000+00:00,2022-10-21T18:51:29.000+00:00,2022-10-21T20:40:03.000+00:00,2022-10-21T21:37:06.000+00:00,2022-10-21T22:46:17.000+00:00,2022-10-21T23:33:49.000+00:00,2022-10-22T00:16:21.000+00:00,2022-10-21T05:26:12.000+00:00
4171,Fabian RAPAICH,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:16:08.000+00:00,2022-10-21T06:28:41.000+00:00,2022-10-21T08:11:14.000+00:00,2022-10-21T10:22:58.000+00:00,2022-10-21T12:44:09.000+00:00,2022-10-21T14:43:48.000+00:00,2022-10-21T16:37:34.000+00:00,2022-10-21T19:00:18.000+00:00,2022-10-21T20:38:19.000+00:00,2022-10-21T21:40:18.000+00:00,2022-10-21T22:43:17.000+00:00,2022-10-21T23:29:37.000+00:00,2022-10-22T00:17:25.000+00:00,2022-10-21T05:39:52.000+00:00
3417,Guillaume MASSAT,FINISHER,SE H,MALE,FR,2022-10-21T04:02:09.000+00:00,2022-10-21T06:08:55.000+00:00,2022-10-21T07:47:40.000+00:00,2022-10-21T09:58:20.000+00:00,2022-10-21T12:34:06.000+00:00,2022-10-21T14:09:41.000+00:00,2022-10-21T16:33:30.000+00:00,2022-10-21T18:39:18.000+00:00,2022-10-21T20:38:30.000+00:00,2022-10-21T21:38:29.000+00:00,2022-10-21T22:47:29.000+00:00,2022-10-21T23:34:23.000+00:00,2022-10-22T00:19:16.000+00:00,2022-10-21T05:22:59.000+00:00
3397,Daniel MARTAK,FINISHER,SE H,MALE,FR,2022-10-21T04:01:55.000+00:00,2022-10-21T06:07:30.000+00:00,2022-10-21T07:48:10.000+00:00,2022-10-21T09:56:53.000+00:00,2022-10-21T12:19:12.000+00:00,2022-10-21T13:52:41.000+00:00,2022-10-21T16:22:26.000+00:00,2022-10-21T18:30:07.000+00:00,2022-10-21T20:24:44.000+00:00,2022-10-21T21:24:37.000+00:00,2022-10-21T22:45:28.000+00:00,2022-10-21T23:33:43.000+00:00,2022-10-22T00:21:45.000+00:00,2022-10-21T05:22:08.000+00:00
3296,Boris LETRAIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:02:03.000+00:00,2022-10-21T06:05:20.000+00:00,2022-10-21T07:48:47.000+00:00,2022-10-21T09:58:17.000+00:00,2022-10-21T12:27:37.000+00:00,2022-10-21T14:05:50.000+00:00,2022-10-21T16:27:42.000+00:00,2022-10-21T18:31:58.000+00:00,2022-10-21T20:54:39.000+00:00,2022-10-21T21:58:09.000+00:00,2022-10-21T22:57:23.000+00:00,2022-10-21T23:38:08.000+00:00,2022-10-22T00:28:45.000+00:00,2022-10-21T05:18:50.000+00:00
3595,Isabelle WASMES,FINISHER,M1-M2F,FEMALE,BE,2022-10-21T04:02:07.000+00:00,2022-10-21T06:02:06.000+00:00,2022-10-21T07:42:59.000+00:00,2022-10-21T09:52:53.000+00:00,2022-10-21T12:21:58.000+00:00,2022-10-21T13:48:50.000+00:00,2022-10-21T16:22:17.000+00:00,2022-10-21T18:23:16.000+00:00,2022-10-21T20:25:21.000+00:00,2022-10-21T21:25:12.000+00:00,2022-10-21T22:29:01.000+00:00,2022-10-21T23:22:14.000+00:00,2022-10-22T00:28:02.000+00:00,2022-10-21T05:18:34.000+00:00
3369,Benoît HANSEZ,FINISHER,M1-M2H,MALE,BE,2022-10-21T04:02:08.000+00:00,2022-10-21T05:59:53.000+00:00,2022-10-21T07:40:58.000+00:00,2022-10-21T09:44:01.000+00:00,2022-10-21T12:21:55.000+00:00,2022-10-21T13:48:54.000+00:00,2022-10-21T16:19:21.000+00:00,2022-10-21T18:23:53.000+00:00,2022-10-21T20:25:30.000+00:00,2022-10-21T21:25:19.000+00:00,2022-10-21T22:30:16.000+00:00,2022-10-21T23:22:18.000+00:00,2022-10-22T00:25:39.000+00:00,
3668,Marc DUDON,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:24.000+00:00,2022-10-21T06:21:24.000+00:00,2022-10-21T08:04:59.000+00:00,2022-10-21T10:28:21.000+00:00,2022-10-21T13:05:33.000+00:00,2022-10-21T14:37:31.000+00:00,2022-10-21T16:44:01.000+00:00,2022-10-21T18:49:50.000+00:00,2022-10-21T20:38:11.000+00:00,2022-10-21T21:30:43.000+00:00,2022-10-21T22:34:34.000+00:00,2022-10-21T23:23:30.000+00:00,2022-10-22T00:25:34.000+00:00,2022-10-21T05:35:18.000+00:00
4268,David BALLEREAU,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:15:30.000+00:00,2022-10-21T06:25:44.000+00:00,2022-10-21T08:14:27.000+00:00,2022-10-21T10:28:16.000+00:00,2022-10-21T13:00:13.000+00:00,2022-10-21T14:27:52.000+00:00,2022-10-21T16:37:46.000+00:00,2022-10-21T18:43:51.000+00:00,2022-10-21T20:45:04.000+00:00,2022-10-21T21:41:20.000+00:00,2022-10-21T22:41:34.000+00:00,2022-10-21T23:25:55.000+00:00,2022-10-22T00:25:39.000+00:00,2022-10-21T05:37:09.000+00:00
3991,Yann POUPLARD,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:15:46.000+00:00,2022-10-21T06:37:09.000+00:00,2022-10-21T08:22:11.000+00:00,2022-10-21T10:36:07.000+00:00,2022-10-21T13:10:32.000+00:00,2022-10-21T14:44:27.000+00:00,2022-10-21T17:01:37.000+00:00,2022-10-21T19:14:23.000+00:00,2022-10-21T21:07:03.000+00:00,2022-10-21T22:03:25.000+00:00,2022-10-21T23:05:34.000+00:00,2022-10-21T23:43:54.000+00:00,2022-10-22T00:26:31.000+00:00,2022-10-21T05:45:03.000+00:00
