bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Roche plat,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
6286,Marcel BEGUE,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:07:23.000+00:00,2023-10-20T23:28:27.000+00:00,2023-10-21T01:41:13.000+00:00,2023-10-21T02:37:48.000+00:00,2023-10-21T03:15:27.000+00:00,2023-10-21T06:18:26.000+00:00,2023-10-21T07:47:31.000+00:00,2023-10-21T09:24:42.000+00:00,2023-10-21T12:05:37.000+00:00,2023-10-21T14:00:05.000+00:00,2023-10-21T16:21:32.000+00:00,2023-10-21T17:05:09.000+00:00,2023-10-21T19:24:41.000+00:00,2023-10-21T20:03:05.000+00:00,2023-10-22T01:36:37.000+00:00,2023-10-22T03:53:24.000+00:00,2023-10-22T06:44:32.000+00:00,2023-10-22T08:04:29.000+00:00
5050,Didier BREANT,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:05:28.000+00:00,2023-10-20T23:20:07.000+00:00,2023-10-21T01:41:04.000+00:00,2023-10-21T02:27:49.000+00:00,2023-10-21T03:10:46.000+00:00,2023-10-21T06:08:44.000+00:00,2023-10-21T07:42:56.000+00:00,2023-10-21T09:02:33.000+00:00,2023-10-21T11:44:38.000+00:00,2023-10-21T13:50:44.000+00:00,2023-10-21T15:39:51.000+00:00,2023-10-21T16:35:27.000+00:00,2023-10-21T19:57:42.000+00:00,2023-10-21T20:46:43.000+00:00,2023-10-22T00:53:47.000+00:00,2023-10-22T03:06:21.000+00:00,2023-10-22T06:36:13.000+00:00,2023-10-22T08:04:31.000+00:00
6253,Nicolas COCHON,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:19:31.000+00:00,2023-10-21T00:05:07.000+00:00,2023-10-21T02:36:56.000+00:00,2023-10-21T03:43:10.000+00:00,2023-10-21T04:20:48.000+00:00,2023-10-21T07:36:40.000+00:00,2023-10-21T09:06:40.000+00:00,2023-10-21T10:21:13.000+00:00,2023-10-21T12:56:05.000+00:00,2023-10-21T14:53:56.000+00:00,2023-10-21T16:54:43.000+00:00,2023-10-21T17:41:59.000+00:00,2023-10-21T21:07:04.000+00:00,2023-10-21T21:45:56.000+00:00,2023-10-22T01:20:08.000+00:00,2023-10-22T03:30:57.000+00:00,2023-10-22T06:56:58.000+00:00,2023-10-22T08:04:45.000+00:00
5482,Cedric JARNOT,FINISHER,M2 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:25:00.000+00:00,2023-10-21T00:21:08.000+00:00,2023-10-21T02:42:41.000+00:00,2023-10-21T04:02:12.000+00:00,2023-10-21T04:44:02.000+00:00,2023-10-21T07:41:34.000+00:00,2023-10-21T09:14:34.000+00:00,2023-10-21T10:38:04.000+00:00,2023-10-21T13:17:29.000+00:00,2023-10-21T15:06:27.000+00:00,2023-10-21T17:13:56.000+00:00,2023-10-21T18:00:50.000+00:00,2023-10-21T21:51:04.000+00:00,2023-10-21T22:35:07.000+00:00,2023-10-22T01:47:47.000+00:00,2023-10-22T04:04:03.000+00:00,2023-10-22T06:47:43.000+00:00,2023-10-22T08:04:50.000+00:00
5785,René VITRY,FINISHER,M7 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:17:56.000+00:00,2023-10-21T00:01:09.000+00:00,2023-10-21T02:44:41.000+00:00,2023-10-21T03:52:45.000+00:00,2023-10-21T04:27:29.000+00:00,2023-10-21T07:39:11.000+00:00,2023-10-21T09:20:23.000+00:00,2023-10-21T10:43:37.000+00:00,2023-10-21T13:16:37.000+00:00,2023-10-21T15:11:28.000+00:00,2023-10-21T17:08:16.000+00:00,2023-10-21T17:59:24.000+00:00,2023-10-21T20:39:41.000+00:00,2023-10-21T21:28:06.000+00:00,2023-10-22T00:11:06.000+00:00,2023-10-22T02:57:20.000+00:00,2023-10-22T06:29:52.000+00:00,2023-10-22T08:05:23.000+00:00
5896,Mathieu RANDRIANAIVO,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:24.000+00:00,2023-10-20T23:42:27.000+00:00,2023-10-21T01:54:39.000+00:00,2023-10-21T03:00:07.000+00:00,2023-10-21T03:29:31.000+00:00,2023-10-21T06:34:58.000+00:00,2023-10-21T08:21:08.000+00:00,2023-10-21T10:02:03.000+00:00,2023-10-21T13:02:43.000+00:00,2023-10-21T15:09:51.000+00:00,2023-10-21T17:08:41.000+00:00,2023-10-21T17:51:49.000+00:00,2023-10-21T21:16:02.000+00:00,2023-10-21T22:01:08.000+00:00,2023-10-22T00:33:19.000+00:00,2023-10-22T03:55:22.000+00:00,2023-10-22T06:46:23.000+00:00,2023-10-22T08:05:30.000+00:00
5993,Alice BANULS,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:22.000+00:00,2023-10-20T23:42:29.000+00:00,2023-10-21T01:54:38.000+00:00,2023-10-21T03:00:03.000+00:00,2023-10-21T03:29:26.000+00:00,2023-10-21T06:34:56.000+00:00,2023-10-21T08:20:59.000+00:00,2023-10-21T10:01:58.000+00:00,2023-10-21T13:02:37.000+00:00,2023-10-21T15:08:36.000+00:00,2023-10-21T17:08:35.000+00:00,2023-10-21T17:51:48.000+00:00,2023-10-21T21:16:01.000+00:00,2023-10-21T22:00:40.000+00:00,2023-10-22T01:57:09.000+00:00,2023-10-22T03:55:20.000+00:00,2023-10-22T06:46:23.000+00:00,2023-10-22T08:05:29.000+00:00
6338,Marie VERMEERSCH,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:08:13.000+00:00,2023-10-20T23:28:08.000+00:00,2023-10-21T01:30:55.000+00:00,2023-10-21T02:59:20.000+00:00,2023-10-21T03:29:56.000+00:00,2023-10-21T06:28:48.000+00:00,2023-10-21T07:56:16.000+00:00,2023-10-21T09:50:15.000+00:00,2023-10-21T12:03:19.000+00:00,2023-10-21T13:55:03.000+00:00,2023-10-21T15:52:05.000+00:00,2023-10-21T17:51:44.000+00:00,2023-10-21T20:06:18.000+00:00,2023-10-21T20:49:21.000+00:00,2023-10-22T00:43:55.000+00:00,2023-10-22T02:38:52.000+00:00,2023-10-22T06:42:40.000+00:00,2023-10-22T08:05:36.000+00:00
5445,Etienne BES,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:00:16.000+00:00,2023-10-20T23:28:25.000+00:00,2023-10-21T01:33:12.000+00:00,2023-10-21T02:21:03.000+00:00,2023-10-21T02:59:35.000+00:00,2023-10-21T07:10:17.000+00:00,2023-10-21T08:20:33.000+00:00,2023-10-21T09:51:36.000+00:00,2023-10-21T12:36:51.000+00:00,2023-10-21T14:38:02.000+00:00,2023-10-21T17:01:25.000+00:00,2023-10-21T17:50:15.000+00:00,2023-10-21T20:53:20.000+00:00,2023-10-21T22:04:06.000+00:00,2023-10-22T00:25:20.000+00:00,2023-10-22T03:30:25.000+00:00,2023-10-22T06:42:55.000+00:00,2023-10-22T08:06:02.000+00:00
6131,Solène VINCENT,FINISHER,SE F,FEMALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:02:35.000+00:00,2023-10-20T23:15:34.000+00:00,2023-10-21T01:30:22.000+00:00,2023-10-21T02:16:36.000+00:00,2023-10-21T02:57:47.000+00:00,2023-10-21T06:06:28.000+00:00,2023-10-21T07:43:24.000+00:00,2023-10-21T09:11:46.000+00:00,2023-10-21T12:07:46.000+00:00,2023-10-21T13:53:40.000+00:00,2023-10-21T15:55:10.000+00:00,2023-10-21T16:44:06.000+00:00,2023-10-21T19:26:10.000+00:00,2023-10-21T20:08:25.000+00:00,2023-10-21T23:23:52.000+00:00,2023-10-22T01:41:49.000+00:00,2023-10-22T06:41:16.000+00:00,2023-10-22T08:06:09.000+00:00
5802,Malika SEGHROUCHNI,FINISHER,M0 F,FEMALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:14:25.000+00:00,2023-10-20T23:55:48.000+00:00,2023-10-21T02:47:08.000+00:00,2023-10-21T04:09:11.000+00:00,2023-10-21T04:53:00.000+00:00,2023-10-21T07:37:02.000+00:00,2023-10-21T09:36:11.000+00:00,2023-10-21T11:02:28.000+00:00,2023-10-21T13:41:51.000+00:00,2023-10-21T15:37:48.000+00:00,2023-10-21T17:37:53.000+00:00,2023-10-21T18:21:46.000+00:00,2023-10-21T21:50:56.000+00:00,2023-10-21T22:34:49.000+00:00,2023-10-22T01:57:51.000+00:00,2023-10-22T04:01:34.000+00:00,2023-10-22T06:46:02.000+00:00,2023-10-22T08:07:09.000+00:00
5091,Jimmy DIJOUX,FINISHER,M0 H,MALE,RE,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:39.000+00:00,2023-10-20T23:42:42.000+00:00,2023-10-21T02:01:20.000+00:00,2023-10-21T03:16:35.000+00:00,2023-10-21T03:57:21.000+00:00,2023-10-21T07:03:17.000+00:00,2023-10-21T08:41:06.000+00:00,2023-10-21T10:08:31.000+00:00,2023-10-21T12:51:52.000+00:00,2023-10-21T14:57:16.000+00:00,2023-10-21T16:44:40.000+00:00,2023-10-21T17:35:22.000+00:00,2023-10-21T21:12:12.000+00:00,2023-10-21T22:02:07.000+00:00,2023-10-22T00:37:25.000+00:00,2023-10-22T03:34:35.000+00:00,2023-10-22T06:51:31.000+00:00,2023-10-22T08:07:25.000+00:00
5390,Gilles PEBAY,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:55:30.000+00:00,2023-10-20T22:51:44.000+00:00,2023-10-21T00:51:26.000+00:00,2023-10-21T01:41:45.000+00:00,2023-10-21T02:19:12.000+00:00,2023-10-21T05:09:01.000+00:00,2023-10-21T07:46:59.000+00:00,2023-10-21T09:24:51.000+00:00,2023-10-21T12:27:05.000+00:00,2023-10-21T14:34:39.000+00:00,2023-10-21T16:51:06.000+00:00,2023-10-21T17:36:38.000+00:00,2023-10-21T21:28:13.000+00:00,2023-10-21T22:07:29.000+00:00,2023-10-22T01:25:18.000+00:00,2023-10-22T03:24:32.000+00:00,2023-10-22T06:59:02.000+00:00,2023-10-22T08:07:41.000+00:00
6124,Thomas MALDONADO,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:07:32.000+00:00,2023-10-20T23:26:16.000+00:00,2023-10-21T01:27:43.000+00:00,2023-10-21T02:32:19.000+00:00,2023-10-21T03:16:23.000+00:00,2023-10-21T06:21:55.000+00:00,2023-10-21T07:57:17.000+00:00,2023-10-21T09:20:01.000+00:00,2023-10-21T12:24:06.000+00:00,2023-10-21T15:00:34.000+00:00,2023-10-21T17:00:50.000+00:00,2023-10-21T17:50:41.000+00:00,2023-10-21T21:32:33.000+00:00,2023-10-21T22:21:14.000+00:00,2023-10-22T01:36:50.000+00:00,2023-10-22T03:31:33.000+00:00,2023-10-22T06:39:37.000+00:00,2023-10-22T08:15:26.000+00:00
5914,Wilfrid HOAREAU,FINISHER,M0 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:22:30.000+00:00,2023-10-21T00:14:42.000+00:00,2023-10-21T02:38:47.000+00:00,2023-10-21T03:33:26.000+00:00,2023-10-21T04:09:01.000+00:00,2023-10-21T07:40:06.000+00:00,2023-10-21T09:29:13.000+00:00,2023-10-21T11:04:32.000+00:00,2023-10-21T13:58:06.000+00:00,2023-10-21T16:27:01.000+00:00,2023-10-21T18:28:55.000+00:00,2023-10-21T19:21:41.000+00:00,2023-10-21T22:27:05.000+00:00,2023-10-21T23:16:07.000+00:00,2023-10-22T02:10:12.000+00:00,2023-10-22T04:08:52.000+00:00,2023-10-22T06:53:51.000+00:00,2023-10-22T08:10:21.000+00:00
6385,Ludovic PORTERE,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:12:52.000+00:00,2023-10-20T23:53:04.000+00:00,2023-10-21T02:37:21.000+00:00,2023-10-21T03:41:01.000+00:00,2023-10-21T04:37:29.000+00:00,2023-10-21T07:45:46.000+00:00,2023-10-21T09:28:41.000+00:00,2023-10-21T10:54:05.000+00:00,2023-10-21T13:23:03.000+00:00,2023-10-21T15:13:24.000+00:00,2023-10-21T17:12:02.000+00:00,2023-10-21T18:00:14.000+00:00,2023-10-21T21:01:16.000+00:00,2023-10-21T21:46:45.000+00:00,2023-10-22T01:08:48.000+00:00,2023-10-22T03:24:57.000+00:00,2023-10-22T06:24:14.000+00:00,2023-10-22T08:11:21.000+00:00
6243,Jeanne BROYON,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:18:45.000+00:00,2023-10-21T00:03:16.000+00:00,2023-10-21T02:37:03.000+00:00,2023-10-21T03:31:54.000+00:00,2023-10-21T04:15:08.000+00:00,2023-10-21T07:06:08.000+00:00,2023-10-21T08:46:28.000+00:00,2023-10-21T10:01:14.000+00:00,2023-10-21T12:31:27.000+00:00,2023-10-21T14:21:19.000+00:00,2023-10-21T16:14:33.000+00:00,2023-10-21T16:57:06.000+00:00,2023-10-21T21:04:58.000+00:00,2023-10-21T21:57:53.000+00:00,2023-10-22T00:24:44.000+00:00,2023-10-22T03:10:34.000+00:00,2023-10-22T06:48:16.000+00:00,2023-10-22T08:12:01.000+00:00
6509,Maéva ROUVELET,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:18:44.000+00:00,2023-10-21T00:03:20.000+00:00,2023-10-21T02:37:05.000+00:00,2023-10-21T03:31:38.000+00:00,2023-10-21T04:15:09.000+00:00,2023-10-21T07:06:03.000+00:00,2023-10-21T08:46:35.000+00:00,2023-10-21T10:01:23.000+00:00,2023-10-21T12:31:40.000+00:00,2023-10-21T14:21:23.000+00:00,2023-10-21T16:14:37.000+00:00,2023-10-21T16:56:56.000+00:00,2023-10-21T21:04:59.000+00:00,2023-10-21T21:57:55.000+00:00,2023-10-22T00:35:32.000+00:00,2023-10-22T03:10:36.000+00:00,2023-10-22T06:48:35.000+00:00,2023-10-22T08:12:01.000+00:00
5772,Thomas PINOT,FINISHER,M0 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:11:17.000+00:00,2023-10-20T23:36:16.000+00:00,2023-10-21T01:42:12.000+00:00,2023-10-21T02:50:50.000+00:00,2023-10-21T03:24:39.000+00:00,2023-10-21T06:20:46.000+00:00,2023-10-21T07:59:39.000+00:00,2023-10-21T09:31:29.000+00:00,2023-10-21T12:12:46.000+00:00,2023-10-21T13:59:23.000+00:00,2023-10-21T16:00:33.000+00:00,2023-10-21T16:45:30.000+00:00,2023-10-21T19:47:30.000+00:00,2023-10-21T20:35:08.000+00:00,2023-10-22T00:02:04.000+00:00,2023-10-22T03:07:30.000+00:00,2023-10-22T07:01:20.000+00:00,2023-10-22T08:12:04.000+00:00
5748,Magali POIRIER,FINISHER,M1 F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:13:19.000+00:00,2023-10-20T23:41:58.000+00:00,2023-10-21T01:52:30.000+00:00,2023-10-21T02:59:46.000+00:00,2023-10-21T03:36:15.000+00:00,2023-10-21T06:32:10.000+00:00,2023-10-21T08:02:05.000+00:00,2023-10-21T09:16:57.000+00:00,2023-10-21T12:24:55.000+00:00,2023-10-21T14:02:12.000+00:00,2023-10-21T16:06:48.000+00:00,2023-10-21T16:56:26.000+00:00,2023-10-21T20:38:05.000+00:00,2023-10-21T21:20:48.000+00:00,2023-10-21T23:47:43.000+00:00,2023-10-22T02:58:50.000+00:00,2023-10-22T06:39:37.000+00:00,2023-10-22T08:12:06.000+00:00
5347,Julien HOCQUARD,FINISHER,M2 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:15:08.000+00:00,2023-10-20T23:47:29.000+00:00,2023-10-21T01:54:46.000+00:00,2023-10-21T02:43:10.000+00:00,2023-10-21T03:27:55.000+00:00,2023-10-21T06:20:15.000+00:00,2023-10-21T08:14:36.000+00:00,2023-10-21T09:28:29.000+00:00,2023-10-21T12:23:42.000+00:00,2023-10-21T14:24:17.000+00:00,2023-10-21T16:18:28.000+00:00,2023-10-21T17:02:59.000+00:00,2023-10-21T20:22:42.000+00:00,2023-10-21T21:06:58.000+00:00,2023-10-22T00:54:58.000+00:00,2023-10-22T03:14:18.000+00:00,2023-10-22T07:00:28.000+00:00,2023-10-22T10:09:01.000+00:00
5737,Florent JONQUILLE,FINISHER,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:13:44.000+00:00,2023-10-20T23:42:47.000+00:00,2023-10-21T01:55:36.000+00:00,2023-10-21T02:45:37.000+00:00,2023-10-21T03:44:06.000+00:00,2023-10-21T06:44:02.000+00:00,2023-10-21T09:44:57.000+00:00,2023-10-21T11:03:20.000+00:00,2023-10-21T14:04:22.000+00:00,2023-10-21T15:53:28.000+00:00,2023-10-21T17:40:19.000+00:00,2023-10-21T18:26:20.000+00:00,2023-10-21T21:23:37.000+00:00,2023-10-21T22:20:45.000+00:00,2023-10-22T00:50:53.000+00:00,2023-10-22T04:11:51.000+00:00,2023-10-22T06:44:34.000+00:00,2023-10-22T08:13:26.000+00:00
5112,Alain MEYER,FINISHER,M4 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:13:07.000+00:00,2023-10-20T23:46:27.000+00:00,2023-10-21T02:07:55.000+00:00,2023-10-21T03:23:15.000+00:00,2023-10-21T03:59:46.000+00:00,2023-10-21T07:13:47.000+00:00,2023-10-21T08:54:26.000+00:00,2023-10-21T10:17:58.000+00:00,2023-10-21T13:21:26.000+00:00,2023-10-21T15:27:04.000+00:00,2023-10-21T17:29:55.000+00:00,2023-10-21T18:17:53.000+00:00,2023-10-21T21:52:09.000+00:00,2023-10-21T22:37:55.000+00:00,2023-10-22T01:34:41.000+00:00,2023-10-22T03:48:58.000+00:00,2023-10-22T06:41:41.000+00:00,2023-10-22T08:13:53.000+00:00
5553,Tony BENAIS,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:01:59.000+00:00,2023-10-20T23:14:03.000+00:00,2023-10-21T01:31:17.000+00:00,2023-10-21T02:44:08.000+00:00,2023-10-21T03:26:11.000+00:00,2023-10-21T06:37:23.000+00:00,2023-10-21T08:20:41.000+00:00,2023-10-21T09:47:50.000+00:00,2023-10-21T12:40:20.000+00:00,2023-10-21T15:05:30.000+00:00,2023-10-21T16:56:31.000+00:00,2023-10-21T17:44:28.000+00:00,2023-10-21T21:41:42.000+00:00,2023-10-21T22:33:40.000+00:00,2023-10-22T01:07:38.000+00:00,2023-10-22T04:14:05.000+00:00,2023-10-22T06:45:31.000+00:00,2023-10-22T08:15:07.000+00:00
5778,Ludovic LEBEAU,FINISHER,SE H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:21:01.000+00:00,2023-10-20T23:58:52.000+00:00,2023-10-21T02:07:55.000+00:00,2023-10-21T03:11:51.000+00:00,2023-10-21T03:49:47.000+00:00,2023-10-21T06:53:56.000+00:00,2023-10-21T08:38:03.000+00:00,2023-10-21T10:07:47.000+00:00,2023-10-21T12:54:18.000+00:00,2023-10-21T14:56:31.000+00:00,2023-10-21T17:11:42.000+00:00,2023-10-21T18:00:48.000+00:00,2023-10-21T20:54:18.000+00:00,2023-10-21T21:47:39.000+00:00,2023-10-22T01:09:44.000+00:00,2023-10-22T03:45:16.000+00:00,2023-10-22T06:54:45.000+00:00,2023-10-22T08:20:21.000+00:00
5962,Kevin COSTIL,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:16:59.000+00:00,2023-10-20T23:57:29.000+00:00,2023-10-21T02:12:47.000+00:00,2023-10-21T03:30:30.000+00:00,2023-10-21T04:01:50.000+00:00,2023-10-21T06:45:54.000+00:00,2023-10-21T08:09:26.000+00:00,2023-10-21T11:03:27.000+00:00,2023-10-21T13:13:09.000+00:00,2023-10-21T14:58:27.000+00:00,2023-10-21T16:48:37.000+00:00,2023-10-21T17:35:54.000+00:00,2023-10-21T21:07:47.000+00:00,2023-10-21T21:49:34.000+00:00,2023-10-22T02:32:01.000+00:00,2023-10-22T04:37:09.000+00:00,2023-10-22T07:18:28.000+00:00,2023-10-22T08:20:22.000+00:00
5602,Joan LEFEBVRE,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:09:06.000+00:00,2023-10-20T23:28:21.000+00:00,2023-10-21T01:30:31.000+00:00,2023-10-21T02:35:35.000+00:00,2023-10-21T03:04:26.000+00:00,2023-10-21T06:50:34.000+00:00,2023-10-21T08:22:35.000+00:00,2023-10-21T09:40:20.000+00:00,2023-10-21T12:02:01.000+00:00,2023-10-21T14:40:51.000+00:00,2023-10-21T16:37:59.000+00:00,2023-10-21T17:25:11.000+00:00,2023-10-21T20:06:22.000+00:00,2023-10-21T20:49:55.000+00:00,2023-10-21T23:57:15.000+00:00,2023-10-22T03:24:09.000+00:00,2023-10-22T06:45:05.000+00:00,2023-10-22T08:20:37.000+00:00
5008,Mathieu DE SACCO,FINISHER,M3 H,MALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:17:47.000+00:00,2023-10-20T23:57:36.000+00:00,2023-10-21T02:13:43.000+00:00,2023-10-21T03:12:29.000+00:00,2023-10-21T03:44:19.000+00:00,2023-10-21T06:20:46.000+00:00,2023-10-21T07:55:51.000+00:00,2023-10-21T09:11:07.000+00:00,2023-10-21T12:01:31.000+00:00,2023-10-21T14:21:37.000+00:00,2023-10-21T16:09:28.000+00:00,2023-10-21T16:57:41.000+00:00,2023-10-21T20:12:11.000+00:00,2023-10-21T20:50:58.000+00:00,2023-10-22T01:15:50.000+00:00,2023-10-22T03:33:58.000+00:00,2023-10-22T06:29:57.000+00:00,2023-10-22T08:20:54.000+00:00
6590,Jerome JARDIN,FINISHER,M1 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:15:36.000+00:00,2023-10-20T23:54:55.000+00:00,2023-10-21T02:18:25.000+00:00,2023-10-21T03:27:59.000+00:00,2023-10-21T03:59:33.000+00:00,2023-10-21T07:09:38.000+00:00,2023-10-21T08:57:11.000+00:00,2023-10-21T10:22:05.000+00:00,2023-10-21T13:35:33.000+00:00,2023-10-21T15:15:12.000+00:00,2023-10-21T17:04:57.000+00:00,2023-10-21T17:50:31.000+00:00,2023-10-21T21:06:07.000+00:00,2023-10-21T21:57:43.000+00:00,2023-10-22T00:27:46.000+00:00,2023-10-22T03:35:07.000+00:00,2023-10-22T06:32:31.000+00:00,2023-10-22T08:21:20.000+00:00
6405,Fanny DACOSSE,FINISHER,SE F,FEMALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:22.000+00:00,2023-10-20T23:38:32.000+00:00,2023-10-21T01:49:07.000+00:00,2023-10-21T02:38:09.000+00:00,2023-10-21T03:28:05.000+00:00,2023-10-21T06:32:10.000+00:00,2023-10-21T08:03:05.000+00:00,2023-10-21T09:25:01.000+00:00,2023-10-21T12:20:35.000+00:00,2023-10-21T14:23:53.000+00:00,2023-10-21T16:24:19.000+00:00,2023-10-21T17:19:20.000+00:00,2023-10-21T21:00:51.000+00:00,2023-10-21T21:36:46.000+00:00,2023-10-22T00:35:52.000+00:00,2023-10-22T03:20:35.000+00:00,2023-10-22T06:56:48.000+00:00,2023-10-22T08:21:35.000+00:00
6165,Yannick LAROSE,FINISHER,M0 H,MALE,MU,2023-10-20T20:01:49.000+00:00,2023-10-20T21:06:10.000+00:00,2023-10-20T23:25:37.000+00:00,2023-10-21T01:45:28.000+00:00,2023-10-21T02:43:34.000+00:00,2023-10-21T03:29:29.000+00:00,2023-10-21T06:53:43.000+00:00,2023-10-21T08:53:59.000+00:00,2023-10-21T10:21:07.000+00:00,2023-10-21T13:04:30.000+00:00,2023-10-21T14:54:40.000+00:00,2023-10-21T16:57:13.000+00:00,2023-10-21T17:50:21.000+00:00,2023-10-21T21:33:32.000+00:00,2023-10-21T22:21:22.000+00:00,2023-10-22T01:09:39.000+00:00,2023-10-22T03:27:20.000+00:00,2023-10-22T06:46:28.000+00:00,2023-10-22T08:21:58.000+00:00
5010,Ingrid HALOCHE,FINISHER,SE F,FEMALE,FR,2023-10-20T20:21:53.000+00:00,2023-10-20T21:19:52.000+00:00,2023-10-20T23:58:14.000+00:00,2023-10-21T02:13:07.000+00:00,2023-10-21T03:19:49.000+00:00,2023-10-21T03:46:35.000+00:00,2023-10-21T06:40:39.000+00:00,2023-10-21T08:13:18.000+00:00,2023-10-21T09:30:38.000+00:00,2023-10-21T12:27:00.000+00:00,2023-10-21T14:14:46.000+00:00,2023-10-21T16:08:15.000+00:00,2023-10-21T16:57:29.000+00:00,2023-10-21T19:58:05.000+00:00,2023-10-21T20:49:11.000+00:00,2023-10-22T01:15:25.000+00:00,2023-10-22T03:45:35.000+00:00,2023-10-22T06:37:41.000+00:00,2023-10-22T08:22:14.000+00:00
5367,Franck NEWTON,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T21:09:21.000+00:00,2023-10-20T23:32:13.000+00:00,2023-10-21T01:42:13.000+00:00,2023-10-21T02:48:29.000+00:00,2023-10-21T03:24:18.000+00:00,2023-10-21T06:29:37.000+00:00,2023-10-21T08:33:53.000+00:00,2023-10-21T09:58:58.000+00:00,2023-10-21T12:28:05.000+00:00,2023-10-21T14:14:42.000+00:00,2023-10-21T16:09:37.000+00:00,2023-10-21T16:55:24.000+00:00,2023-10-21T21:04:18.000+00:00,2023-10-21T21:48:49.000+00:00,2023-10-22T00:35:48.000+00:00,2023-10-22T03:16:04.000+00:00,2023-10-22T06:44:09.000+00:00,2023-10-22T08:22:46.000+00:00
5201,Yves CHANE-KANE,FINISHER,M1 H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:09:41.000+00:00,2023-10-20T23:32:54.000+00:00,2023-10-21T01:55:13.000+00:00,2023-10-21T02:44:22.000+00:00,2023-10-21T03:29:52.000+00:00,2023-10-21T06:31:42.000+00:00,2023-10-21T08:08:47.000+00:00,2023-10-21T09:25:47.000+00:00,2023-10-21T12:25:39.000+00:00,2023-10-21T14:24:59.000+00:00,2023-10-21T16:26:28.000+00:00,2023-10-21T17:15:50.000+00:00,2023-10-21T20:22:41.000+00:00,2023-10-21T21:18:03.000+00:00,2023-10-22T00:57:47.000+00:00,2023-10-22T03:29:59.000+00:00,2023-10-22T07:12:47.000+00:00,2023-10-22T08:28:34.000+00:00
5196,Guénolé LE BLEIS,FINISHER,SE H,MALE,FR,2023-10-20T20:10:04.000+00:00,2023-10-20T21:12:04.000+00:00,2023-10-20T23:38:14.000+00:00,2023-10-21T01:41:34.000+00:00,2023-10-21T02:27:41.000+00:00,2023-10-21T03:14:48.000+00:00,2023-10-21T06:17:42.000+00:00,2023-10-21T07:56:36.000+00:00,2023-10-21T09:11:18.000+00:00,2023-10-21T11:20:14.000+00:00,2023-10-21T13:30:14.000+00:00,2023-10-21T15:26:26.000+00:00,2023-10-21T16:13:37.000+00:00,2023-10-21T19:46:28.000+00:00,2023-10-21T20:36:02.000+00:00,2023-10-21T23:52:14.000+00:00,2023-10-22T02:29:16.000+00:00,2023-10-22T07:05:28.000+00:00,2023-10-22T08:25:59.000+00:00
