bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Plat. Cerf,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5673,Nadine FELD,FINISHER,M4 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:12:25.000+00:00,2022-10-22T01:16:19.000+00:00,2022-10-22T04:21:31.000+00:00,2022-10-22T05:31:33.000+00:00,2022-10-22T06:15:21.000+00:00,2022-10-22T09:40:50.000+00:00,2022-10-22T11:34:42.000+00:00,2022-10-22T13:08:54.000+00:00,2022-10-22T15:54:40.000+00:00,2022-10-22T17:50:07.000+00:00,2022-10-22T19:47:42.000+00:00,2022-10-22T20:38:57.000+00:00,2022-10-22T23:20:19.000+00:00,2022-10-23T00:11:11.000+00:00,2022-10-23T02:31:09.000+00:00,2022-10-23T05:27:48.000+00:00,2022-10-23T08:08:48.000+00:00,2022-10-23T09:26:37.000+00:00
5573,Joel CORDONNIER,FINISHER,M4 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:56:20.000+00:00,2022-10-22T00:19:44.000+00:00,2022-10-22T02:40:09.000+00:00,2022-10-22T03:48:46.000+00:00,2022-10-22T04:17:27.000+00:00,2022-10-22T07:22:11.000+00:00,2022-10-22T08:58:57.000+00:00,2022-10-22T10:38:09.000+00:00,2022-10-22T13:30:19.000+00:00,2022-10-22T15:27:20.000+00:00,2022-10-22T17:34:01.000+00:00,2022-10-22T18:20:25.000+00:00,2022-10-22T21:30:10.000+00:00,2022-10-22T22:25:52.000+00:00,2022-10-23T01:58:38.000+00:00,2022-10-23T04:54:37.000+00:00,2022-10-23T07:52:52.000+00:00,2022-10-23T09:26:49.000+00:00
5726,Armel TURPIN,FINISHER,M6 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:06:54.000+00:00,2022-10-22T01:05:22.000+00:00,2022-10-22T03:33:26.000+00:00,2022-10-22T04:59:29.000+00:00,2022-10-22T05:40:55.000+00:00,2022-10-22T09:32:04.000+00:00,2022-10-22T11:12:33.000+00:00,2022-10-22T12:43:00.000+00:00,2022-10-22T15:24:43.000+00:00,2022-10-22T17:21:06.000+00:00,2022-10-22T19:09:03.000+00:00,2022-10-22T19:59:54.000+00:00,2022-10-22T23:44:21.000+00:00,2022-10-23T00:29:18.000+00:00,2022-10-23T03:12:16.000+00:00,2022-10-23T05:34:18.000+00:00,2022-10-23T08:23:45.000+00:00,2022-10-23T09:28:16.000+00:00
5534,Wilson BILLAUD,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:57:06.000+00:00,2022-10-22T00:21:30.000+00:00,2022-10-22T03:02:09.000+00:00,2022-10-22T04:16:16.000+00:00,2022-10-22T04:58:27.000+00:00,2022-10-22T08:30:13.000+00:00,2022-10-22T10:03:02.000+00:00,2022-10-22T11:31:25.000+00:00,2022-10-22T14:49:33.000+00:00,2022-10-22T16:42:50.000+00:00,2022-10-22T18:24:02.000+00:00,2022-10-22T19:11:12.000+00:00,2022-10-22T22:02:59.000+00:00,2022-10-22T22:55:02.000+00:00,2022-10-23T01:46:23.000+00:00,2022-10-23T05:31:40.000+00:00,2022-10-23T08:14:31.000+00:00,2022-10-23T09:29:50.000+00:00
5738,Fabien MAILLOT,FINISHER,M1 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:11:21.000+00:00,2022-10-22T01:07:52.000+00:00,2022-10-22T04:00:31.000+00:00,2022-10-22T05:16:52.000+00:00,2022-10-22T05:47:11.000+00:00,2022-10-22T08:38:35.000+00:00,2022-10-22T10:29:58.000+00:00,2022-10-22T11:51:10.000+00:00,2022-10-22T14:50:17.000+00:00,2022-10-22T16:33:46.000+00:00,2022-10-22T18:17:14.000+00:00,2022-10-22T19:03:13.000+00:00,2022-10-22T23:13:07.000+00:00,2022-10-22T23:59:31.000+00:00,2022-10-23T02:31:19.000+00:00,2022-10-23T05:44:01.000+00:00,2022-10-23T08:08:23.000+00:00,2022-10-23T09:29:51.000+00:00
5680,Marlène CERVIER,FINISHER,M2 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:04:45.000+00:00,2022-10-22T00:43:53.000+00:00,2022-10-22T03:19:50.000+00:00,2022-10-22T04:36:15.000+00:00,2022-10-22T05:10:42.000+00:00,2022-10-22T07:57:52.000+00:00,2022-10-22T09:40:59.000+00:00,2022-10-22T11:05:21.000+00:00,2022-10-22T13:29:08.000+00:00,2022-10-22T15:35:43.000+00:00,2022-10-22T17:32:25.000+00:00,2022-10-22T18:17:06.000+00:00,2022-10-22T21:24:17.000+00:00,2022-10-22T22:25:04.000+00:00,2022-10-23T01:25:46.000+00:00,2022-10-23T04:39:56.000+00:00,2022-10-23T07:56:29.000+00:00,2022-10-23T09:34:05.000+00:00
6141,Maëlle MAIGNAN,FINISHER,SE F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:58:00.000+00:00,2022-10-22T00:28:55.000+00:00,2022-10-22T03:00:59.000+00:00,2022-10-22T04:02:00.000+00:00,2022-10-22T04:48:02.000+00:00,2022-10-22T07:53:36.000+00:00,2022-10-22T09:20:22.000+00:00,2022-10-22T10:43:38.000+00:00,2022-10-22T13:37:25.000+00:00,2022-10-22T15:37:41.000+00:00,2022-10-22T17:41:41.000+00:00,2022-10-22T18:35:22.000+00:00,2022-10-22T21:28:34.000+00:00,2022-10-22T22:18:11.000+00:00,2022-10-23T01:56:48.000+00:00,2022-10-23T04:34:46.000+00:00,2022-10-23T07:53:20.000+00:00,2022-10-23T09:34:10.000+00:00
5194,Benoit FAURE,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:01:01.000+00:00,2022-10-22T00:28:46.000+00:00,2022-10-22T03:01:08.000+00:00,2022-10-22T03:57:59.000+00:00,2022-10-22T04:33:34.000+00:00,2022-10-22T07:54:48.000+00:00,2022-10-22T09:48:42.000+00:00,2022-10-22T12:14:48.000+00:00,2022-10-22T14:47:22.000+00:00,2022-10-22T16:46:59.000+00:00,2022-10-22T18:59:36.000+00:00,2022-10-22T19:53:55.000+00:00,2022-10-22T22:47:55.000+00:00,2022-10-22T23:37:22.000+00:00,2022-10-23T02:16:03.000+00:00,2022-10-23T05:15:11.000+00:00,2022-10-23T08:06:46.000+00:00,2022-10-23T09:34:26.000+00:00
5216,Harry ELISABETH,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:02:16.000+00:00,2022-10-22T00:43:06.000+00:00,2022-10-22T03:14:23.000+00:00,2022-10-22T05:07:31.000+00:00,2022-10-22T05:49:29.000+00:00,2022-10-22T08:50:19.000+00:00,2022-10-22T10:42:22.000+00:00,2022-10-22T12:09:58.000+00:00,2022-10-22T14:47:19.000+00:00,2022-10-22T16:38:42.000+00:00,2022-10-22T18:25:48.000+00:00,2022-10-22T19:09:11.000+00:00,2022-10-22T21:43:36.000+00:00,2022-10-22T22:59:43.000+00:00,2022-10-23T01:25:13.000+00:00,2022-10-23T05:13:22.000+00:00,2022-10-23T08:11:44.000+00:00,2022-10-23T09:35:11.000+00:00
5298,Jean Philippe IBOUTH,FINISHER,M5 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:03:30.000+00:00,2022-10-22T00:40:33.000+00:00,2022-10-22T03:10:56.000+00:00,2022-10-22T04:16:34.000+00:00,2022-10-22T04:58:09.000+00:00,2022-10-22T07:53:52.000+00:00,2022-10-22T09:23:09.000+00:00,2022-10-22T10:51:22.000+00:00,2022-10-22T13:28:14.000+00:00,2022-10-22T15:12:45.000+00:00,2022-10-22T17:19:49.000+00:00,2022-10-22T18:11:48.000+00:00,2022-10-22T22:52:41.000+00:00,2022-10-22T23:46:11.000+00:00,2022-10-23T02:55:35.000+00:00,2022-10-23T05:30:41.000+00:00,2022-10-23T08:22:12.000+00:00,2022-10-23T09:35:37.000+00:00
5954,Nicolas THIBAUDEAU,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:48:18.000+00:00,2022-10-22T00:06:23.000+00:00,2022-10-22T02:33:28.000+00:00,2022-10-22T03:48:54.000+00:00,2022-10-22T04:24:07.000+00:00,2022-10-22T07:31:08.000+00:00,2022-10-22T09:09:06.000+00:00,2022-10-22T10:54:45.000+00:00,2022-10-22T13:07:25.000+00:00,2022-10-22T15:16:12.000+00:00,2022-10-22T17:11:53.000+00:00,2022-10-22T18:02:55.000+00:00,2022-10-22T21:22:38.000+00:00,2022-10-22T22:16:34.000+00:00,2022-10-23T00:48:08.000+00:00,2022-10-23T04:54:11.000+00:00,2022-10-23T08:02:09.000+00:00,2022-10-23T09:36:26.000+00:00
5230,Eric LANNOY,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:04:08.000+00:00,2022-10-22T00:44:29.000+00:00,2022-10-22T03:15:42.000+00:00,2022-10-22T04:24:31.000+00:00,2022-10-22T04:58:25.000+00:00,2022-10-22T08:05:19.000+00:00,2022-10-22T09:17:00.000+00:00,2022-10-22T10:40:33.000+00:00,2022-10-22T12:57:33.000+00:00,2022-10-22T15:31:32.000+00:00,2022-10-22T17:09:02.000+00:00,2022-10-22T17:47:57.000+00:00,2022-10-22T22:27:03.000+00:00,2022-10-22T23:15:10.000+00:00,2022-10-23T02:32:39.000+00:00,2022-10-23T05:20:17.000+00:00,2022-10-23T07:53:57.000+00:00,2022-10-23T09:37:36.000+00:00
5783,Jean Louis LEBLE,FINISHER,M5 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:58:52.000+00:00,2022-10-22T00:52:50.000+00:00,2022-10-22T04:26:55.000+00:00,2022-10-22T05:29:57.000+00:00,2022-10-22T06:07:38.000+00:00,2022-10-22T09:23:21.000+00:00,2022-10-22T11:09:52.000+00:00,2022-10-22T12:41:44.000+00:00,2022-10-22T15:31:15.000+00:00,2022-10-22T17:26:39.000+00:00,2022-10-22T19:19:18.000+00:00,2022-10-22T20:11:59.000+00:00,2022-10-22T23:30:37.000+00:00,2022-10-23T00:10:05.000+00:00,2022-10-23T02:17:54.000+00:00,2022-10-23T04:53:56.000+00:00,2022-10-23T08:16:53.000+00:00,2022-10-23T09:38:09.000+00:00
5740,Flavien CHAVENEAU,FINISHER,SE H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:01:30.000+00:00,2022-10-22T00:28:26.000+00:00,2022-10-22T03:09:46.000+00:00,2022-10-22T04:16:37.000+00:00,2022-10-22T04:48:11.000+00:00,2022-10-22T07:42:18.000+00:00,2022-10-22T09:29:25.000+00:00,2022-10-22T11:15:14.000+00:00,2022-10-22T14:03:35.000+00:00,2022-10-22T16:36:25.000+00:00,2022-10-22T18:23:10.000+00:00,2022-10-22T19:14:32.000+00:00,2022-10-22T22:11:16.000+00:00,2022-10-22T23:05:59.000+00:00,2022-10-23T01:51:54.000+00:00,2022-10-23T05:05:12.000+00:00,2022-10-23T08:09:31.000+00:00,2022-10-23T09:39:16.000+00:00
5813,Maeva FONTAINE,FINISHER,SE F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:44:17.000+00:00,2022-10-22T00:01:31.000+00:00,2022-10-22T02:20:05.000+00:00,2022-10-22T03:33:03.000+00:00,2022-10-22T04:04:33.000+00:00,2022-10-22T07:28:43.000+00:00,2022-10-22T09:11:01.000+00:00,2022-10-22T10:33:56.000+00:00,2022-10-22T13:23:50.000+00:00,2022-10-22T15:37:07.000+00:00,2022-10-22T17:42:05.000+00:00,2022-10-22T18:33:46.000+00:00,2022-10-22T22:14:59.000+00:00,2022-10-22T23:05:30.000+00:00,2022-10-23T01:42:22.000+00:00,2022-10-23T05:29:43.000+00:00,2022-10-23T08:16:49.000+00:00,2022-10-23T09:51:07.000+00:00
5021,Emmanuelle NADAUD,FINISHER,M2 F,FEMALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:39.000+00:00,2022-10-22T00:48:44.000+00:00,2022-10-22T03:29:30.000+00:00,2022-10-22T04:41:26.000+00:00,2022-10-22T05:23:05.000+00:00,2022-10-22T08:46:16.000+00:00,2022-10-22T10:23:19.000+00:00,2022-10-22T12:17:31.000+00:00,2022-10-22T14:49:58.000+00:00,2022-10-22T16:52:41.000+00:00,2022-10-22T18:53:02.000+00:00,2022-10-22T19:41:35.000+00:00,2022-10-22T23:13:22.000+00:00,2022-10-23T00:06:10.000+00:00,2022-10-23T02:46:46.000+00:00,2022-10-23T05:27:32.000+00:00,2022-10-23T08:21:28.000+00:00,2022-10-23T09:41:24.000+00:00
5660,Jerome DELAUNE,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:55:29.000+00:00,2022-10-22T00:23:07.000+00:00,2022-10-22T03:27:45.000+00:00,2022-10-22T04:54:34.000+00:00,2022-10-22T05:34:53.000+00:00,2022-10-22T08:52:05.000+00:00,2022-10-22T10:49:31.000+00:00,2022-10-22T12:10:18.000+00:00,2022-10-22T15:14:44.000+00:00,2022-10-22T17:16:48.000+00:00,2022-10-22T19:14:21.000+00:00,2022-10-22T20:03:09.000+00:00,2022-10-22T22:54:54.000+00:00,2022-10-22T23:41:51.000+00:00,2022-10-23T02:11:36.000+00:00,2022-10-23T05:21:59.000+00:00,2022-10-23T08:01:06.000+00:00,2022-10-23T09:42:28.000+00:00
5562,Jude LOUISIN,FINISHER,M2 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:06:26.000+00:00,2022-10-22T01:01:43.000+00:00,2022-10-22T03:30:32.000+00:00,2022-10-22T04:37:35.000+00:00,2022-10-22T05:09:03.000+00:00,2022-10-22T08:31:48.000+00:00,2022-10-22T10:14:09.000+00:00,2022-10-22T11:55:16.000+00:00,2022-10-22T14:50:02.000+00:00,2022-10-22T16:43:25.000+00:00,2022-10-22T18:38:35.000+00:00,2022-10-22T19:29:25.000+00:00,2022-10-22T22:21:59.000+00:00,2022-10-22T23:08:53.000+00:00,2022-10-23T02:25:33.000+00:00,2022-10-23T04:45:03.000+00:00,2022-10-23T08:08:38.000+00:00,2022-10-23T09:42:37.000+00:00
5683,Johnatan HUMBLOT,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:13:08.000+00:00,2022-10-22T01:09:28.000+00:00,2022-10-22T04:05:03.000+00:00,2022-10-22T05:09:13.000+00:00,2022-10-22T06:00:08.000+00:00,2022-10-22T08:58:05.000+00:00,2022-10-22T10:52:05.000+00:00,2022-10-22T12:28:45.000+00:00,2022-10-22T15:38:36.000+00:00,2022-10-22T17:42:23.000+00:00,2022-10-22T19:44:52.000+00:00,2022-10-22T20:36:42.000+00:00,2022-10-22T23:36:22.000+00:00,2022-10-23T00:23:12.000+00:00,2022-10-23T03:09:38.000+00:00,2022-10-23T05:55:41.000+00:00,2022-10-23T08:20:06.000+00:00,2022-10-23T09:45:16.000+00:00
5918,Brice LEBERT,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T22:09:19.000+00:00,2022-10-22T01:08:10.000+00:00,2022-10-22T03:50:09.000+00:00,2022-10-22T05:01:34.000+00:00,2022-10-22T05:34:09.000+00:00,2022-10-22T08:19:17.000+00:00,2022-10-22T10:11:08.000+00:00,2022-10-22T11:39:41.000+00:00,2022-10-22T14:23:46.000+00:00,2022-10-22T16:44:40.000+00:00,2022-10-22T18:54:03.000+00:00,2022-10-22T19:46:45.000+00:00,2022-10-22T23:30:19.000+00:00,2022-10-23T00:09:36.000+00:00,2022-10-23T03:49:37.000+00:00,2022-10-23T05:51:55.000+00:00,2022-10-23T08:24:25.000+00:00,2022-10-23T09:45:22.000+00:00
5702,Florine DUPUIS,FINISHER,SE F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:08:14.000+00:00,2022-10-22T01:08:14.000+00:00,2022-10-22T03:50:09.000+00:00,2022-10-22T04:56:00.000+00:00,2022-10-22T05:34:11.000+00:00,2022-10-22T08:19:14.000+00:00,2022-10-22T10:11:13.000+00:00,2022-10-22T11:39:43.000+00:00,2022-10-22T14:23:50.000+00:00,2022-10-22T16:44:43.000+00:00,2022-10-22T18:54:00.000+00:00,2022-10-22T19:46:44.000+00:00,2022-10-22T23:30:21.000+00:00,2022-10-23T00:09:35.000+00:00,2022-10-23T03:49:35.000+00:00,2022-10-23T05:52:05.000+00:00,2022-10-23T08:24:28.000+00:00,2022-10-23T09:45:19.000+00:00
5288,Jérôme CLAIRE,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:52:57.000+00:00,2022-10-22T00:10:25.000+00:00,2022-10-22T02:41:15.000+00:00,2022-10-22T04:02:05.000+00:00,2022-10-22T04:33:57.000+00:00,2022-10-22T07:26:29.000+00:00,2022-10-22T09:01:41.000+00:00,2022-10-22T10:24:08.000+00:00,2022-10-22T13:03:30.000+00:00,2022-10-22T15:00:28.000+00:00,2022-10-22T16:45:17.000+00:00,2022-10-22T17:34:36.000+00:00,2022-10-22T21:44:39.000+00:00,2022-10-22T22:36:39.000+00:00,2022-10-23T02:27:00.000+00:00,2022-10-23T04:55:56.000+00:00,2022-10-23T08:05:25.000+00:00,2022-10-23T09:46:01.000+00:00
5801,Alexis DE POMMEROL,FINISHER,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:46:47.000+00:00,2022-10-21T23:56:20.000+00:00,2022-10-22T02:22:26.000+00:00,2022-10-22T04:27:42.000+00:00,2022-10-22T05:03:41.000+00:00,2022-10-22T07:53:56.000+00:00,2022-10-22T09:40:08.000+00:00,2022-10-22T11:14:04.000+00:00,2022-10-22T14:40:49.000+00:00,2022-10-22T16:53:10.000+00:00,2022-10-22T18:45:27.000+00:00,2022-10-22T19:29:49.000+00:00,2022-10-22T23:37:07.000+00:00,2022-10-23T00:23:13.000+00:00,2022-10-23T03:35:56.000+00:00,2022-10-23T05:26:16.000+00:00,2022-10-23T07:53:02.000+00:00,2022-10-23T09:48:31.000+00:00
5250,Romain GRAND,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:07:35.000+00:00,2022-10-22T01:05:00.000+00:00,2022-10-22T03:37:56.000+00:00,2022-10-22T05:23:54.000+00:00,2022-10-22T06:02:41.000+00:00,2022-10-22T09:16:21.000+00:00,2022-10-22T10:49:57.000+00:00,2022-10-22T12:09:13.000+00:00,2022-10-22T14:56:35.000+00:00,2022-10-22T16:42:42.000+00:00,2022-10-22T18:51:34.000+00:00,2022-10-22T19:39:37.000+00:00,2022-10-22T22:12:04.000+00:00,2022-10-23T00:30:11.000+00:00,2022-10-23T03:15:49.000+00:00,2022-10-23T05:22:10.000+00:00,2022-10-23T08:20:08.000+00:00,2022-10-23T09:52:37.000+00:00
6150,Louis BERTHELON,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:44:31.000+00:00,2022-10-21T23:53:55.000+00:00,2022-10-22T02:06:20.000+00:00,2022-10-22T03:05:43.000+00:00,2022-10-22T03:32:32.000+00:00,2022-10-22T06:19:40.000+00:00,2022-10-22T07:58:52.000+00:00,2022-10-22T09:18:14.000+00:00,2022-10-22T11:55:58.000+00:00,2022-10-22T13:59:01.000+00:00,2022-10-22T16:00:25.000+00:00,2022-10-22T17:42:46.000+00:00,2022-10-22T21:20:53.000+00:00,2022-10-22T22:06:50.000+00:00,2022-10-23T02:03:00.000+00:00,2022-10-23T05:15:11.000+00:00,2022-10-23T08:02:19.000+00:00,2022-10-23T09:55:11.000+00:00
5631,Patrick DUFOUR,FINISHER,M5 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:05:04.000+00:00,2022-10-22T01:01:35.000+00:00,2022-10-22T03:41:53.000+00:00,2022-10-22T04:55:54.000+00:00,2022-10-22T05:41:19.000+00:00,2022-10-22T08:25:01.000+00:00,2022-10-22T10:13:58.000+00:00,2022-10-22T11:41:35.000+00:00,2022-10-22T14:05:37.000+00:00,2022-10-22T16:09:20.000+00:00,2022-10-22T18:11:58.000+00:00,2022-10-22T19:00:53.000+00:00,2022-10-22T22:51:41.000+00:00,2022-10-22T23:46:05.000+00:00,2022-10-23T02:25:39.000+00:00,2022-10-23T05:15:39.000+00:00,2022-10-23T07:58:31.000+00:00,2022-10-23T09:55:37.000+00:00
5764,Sam DUFOUR,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:10:22.000+00:00,2022-10-22T01:08:01.000+00:00,2022-10-22T03:41:49.000+00:00,2022-10-22T05:03:07.000+00:00,2022-10-22T05:43:10.000+00:00,2022-10-22T08:25:00.000+00:00,2022-10-22T10:13:54.000+00:00,2022-10-22T11:41:21.000+00:00,2022-10-22T14:05:13.000+00:00,2022-10-22T16:08:38.000+00:00,2022-10-22T18:11:53.000+00:00,2022-10-22T19:00:03.000+00:00,2022-10-22T22:51:44.000+00:00,2022-10-22T23:45:47.000+00:00,2022-10-23T02:24:59.000+00:00,2022-10-23T05:15:24.000+00:00,2022-10-23T07:58:27.000+00:00,2022-10-23T09:55:40.000+00:00
5120,Caroline CORNU,FINISHER,M1 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:05:12.000+00:00,2022-10-22T00:46:11.000+00:00,2022-10-22T03:14:13.000+00:00,2022-10-22T04:52:46.000+00:00,2022-10-22T05:20:36.000+00:00,2022-10-22T08:08:36.000+00:00,2022-10-22T09:46:54.000+00:00,2022-10-22T11:16:32.000+00:00,2022-10-22T13:56:38.000+00:00,2022-10-22T16:01:42.000+00:00,2022-10-22T17:57:50.000+00:00,2022-10-22T18:44:30.000+00:00,2022-10-22T22:12:34.000+00:00,2022-10-22T23:03:49.000+00:00,2022-10-23T01:50:45.000+00:00,2022-10-23T04:29:02.000+00:00,2022-10-23T07:56:35.000+00:00,2022-10-23T09:56:23.000+00:00
6203,Sabrina JOACHIM,FINISHER,M2 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:05:49.000+00:00,2022-10-22T00:46:55.000+00:00,2022-10-22T03:16:04.000+00:00,2022-10-22T04:38:32.000+00:00,2022-10-22T05:09:00.000+00:00,2022-10-22T08:09:50.000+00:00,2022-10-22T09:53:14.000+00:00,2022-10-22T11:15:18.000+00:00,2022-10-22T13:54:44.000+00:00,2022-10-22T16:17:11.000+00:00,2022-10-22T18:23:03.000+00:00,2022-10-22T19:28:25.000+00:00,2022-10-23T00:38:00.000+00:00,2022-10-23T01:19:24.000+00:00,2022-10-23T03:41:13.000+00:00,2022-10-23T06:24:15.000+00:00,2022-10-23T08:49:10.000+00:00,2022-10-23T09:57:41.000+00:00
6125,Yoland LEFEVRE,FINISHER,M3 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T22:04:18.000+00:00,2022-10-22T00:36:56.000+00:00,2022-10-22T03:03:08.000+00:00,2022-10-22T04:30:15.000+00:00,2022-10-22T05:16:20.000+00:00,2022-10-22T08:46:00.000+00:00,2022-10-22T10:35:23.000+00:00,2022-10-22T12:04:23.000+00:00,2022-10-22T14:38:26.000+00:00,2022-10-22T16:58:51.000+00:00,2022-10-22T18:57:45.000+00:00,2022-10-22T19:48:26.000+00:00,2022-10-22T23:29:45.000+00:00,2022-10-23T00:18:15.000+00:00,2022-10-23T03:03:07.000+00:00,2022-10-23T06:15:31.000+00:00,2022-10-23T08:51:57.000+00:00,2022-10-23T09:57:54.000+00:00
6139,Gregory Jean Stephen PAYET,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:05:50.000+00:00,2022-10-22T01:03:13.000+00:00,2022-10-22T03:17:51.000+00:00,2022-10-22T04:54:32.000+00:00,2022-10-22T05:33:26.000+00:00,2022-10-22T08:37:31.000+00:00,2022-10-22T10:13:38.000+00:00,2022-10-22T11:54:33.000+00:00,2022-10-22T14:39:20.000+00:00,2022-10-22T16:44:01.000+00:00,2022-10-22T18:30:19.000+00:00,2022-10-22T19:16:06.000+00:00,2022-10-22T22:28:18.000+00:00,2022-10-22T23:07:04.000+00:00,2022-10-23T01:28:55.000+00:00,2022-10-23T05:50:24.000+00:00,2022-10-23T08:34:29.000+00:00,2022-10-23T09:58:45.000+00:00
5832,Sandra DUCHEMANE,FINISHER,M2 F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:12:34.000+00:00,2022-10-22T01:11:29.000+00:00,2022-10-22T03:50:43.000+00:00,2022-10-22T04:54:22.000+00:00,2022-10-22T05:43:29.000+00:00,2022-10-22T09:14:52.000+00:00,2022-10-22T10:55:09.000+00:00,2022-10-22T12:30:47.000+00:00,2022-10-22T15:01:29.000+00:00,2022-10-22T16:58:24.000+00:00,2022-10-22T19:02:30.000+00:00,2022-10-22T19:54:01.000+00:00,2022-10-22T22:53:48.000+00:00,2022-10-22T23:53:45.000+00:00,2022-10-23T02:53:03.000+00:00,2022-10-23T05:41:31.000+00:00,2022-10-23T08:33:17.000+00:00,2022-10-23T10:00:42.000+00:00
5540,Clémence GAY,FINISHER,SE F,FEMALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:03:10.000+00:00,2022-10-22T00:35:24.000+00:00,2022-10-22T02:37:51.000+00:00,2022-10-22T03:25:01.000+00:00,2022-10-22T04:04:24.000+00:00,2022-10-22T07:26:19.000+00:00,2022-10-22T09:15:19.000+00:00,2022-10-22T10:42:22.000+00:00,2022-10-22T13:57:47.000+00:00,2022-10-22T15:48:39.000+00:00,2022-10-22T17:37:36.000+00:00,2022-10-22T18:27:59.000+00:00,2022-10-22T21:41:22.000+00:00,2022-10-22T22:55:11.000+00:00,2022-10-23T01:49:24.000+00:00,2022-10-23T06:06:21.000+00:00,2022-10-23T08:45:28.000+00:00,2022-10-23T10:01:38.000+00:00
5362,Stephane TREILLE,FINISHER,M3 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T22:07:23.000+00:00,2022-10-22T01:04:40.000+00:00,2022-10-22T03:19:00.000+00:00,2022-10-22T04:37:46.000+00:00,2022-10-22T05:19:23.000+00:00,2022-10-22T08:06:48.000+00:00,2022-10-22T10:00:39.000+00:00,2022-10-22T11:23:56.000+00:00,2022-10-22T14:12:27.000+00:00,2022-10-22T16:21:32.000+00:00,2022-10-22T18:30:25.000+00:00,2022-10-22T19:21:40.000+00:00,2022-10-22T22:43:37.000+00:00,2022-10-22T23:47:13.000+00:00,2022-10-23T03:39:32.000+00:00,2022-10-23T05:53:01.000+00:00,2022-10-23T08:41:44.000+00:00,2022-10-23T10:03:54.000+00:00
6022,Samir KABICEK,FINISHER,M0 H,MALE,FR,2022-10-21T20:55:00.000+00:00,2022-10-21T21:58:18.000+00:00,2022-10-22T00:25:10.000+00:00,2022-10-22T03:02:22.000+00:00,2022-10-22T04:16:34.000+00:00,2022-10-22T04:53:25.000+00:00,2022-10-22T08:11:50.000+00:00,2022-10-22T09:48:48.000+00:00,2022-10-22T11:23:09.000+00:00,2022-10-22T14:23:13.000+00:00,2022-10-22T16:13:57.000+00:00,2022-10-22T18:30:29.000+00:00,2022-10-22T19:21:45.000+00:00,2022-10-22T22:43:42.000+00:00,2022-10-22T23:47:16.000+00:00,2022-10-23T02:56:15.000+00:00,2022-10-23T05:54:33.000+00:00,2022-10-23T08:41:51.000+00:00,2022-10-23T10:04:49.000+00:00
