bib,name,status,category,sex,country,Peyreleau,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5089,Nicolas LE GOURRIER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:13:08.000+00:00,2022-10-21T09:03:04.000+00:00,2022-10-21T10:09:51.000+00:00,2022-10-21T11:22:50.000+00:00,2022-10-21T12:24:06.000+00:00,2022-10-21T12:54:32.000+00:00,2022-10-21T13:33:59.000+00:00,2022-10-21T13:53:44.000+00:00,2022-10-21T14:23:01.000+00:00
5113,Jérome VESSAZ,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:14.000+00:00,2022-10-21T08:10:43.000+00:00,2022-10-21T09:02:02.000+00:00,2022-10-21T10:07:30.000+00:00,2022-10-21T11:23:46.000+00:00,2022-10-21T12:27:11.000+00:00,2022-10-21T12:56:51.000+00:00,2022-10-21T13:40:07.000+00:00,2022-10-21T14:04:23.000+00:00,2022-10-21T14:28:59.000+00:00
5074,Grégory FAJOU,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:13:24.000+00:00,2022-10-21T09:04:25.000+00:00,2022-10-21T10:12:33.000+00:00,2022-10-21T11:29:25.000+00:00,2022-10-21T12:30:41.000+00:00,2022-10-21T13:03:20.000+00:00,2022-10-21T13:44:12.000+00:00,2022-10-21T14:07:45.000+00:00,2022-10-21T14:30:06.000+00:00
5115,Lucas RAGEAU,FINISHER,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:07:29.000+00:00,2022-10-21T08:57:26.000+00:00,2022-10-21T10:06:35.000+00:00,2022-10-21T11:25:21.000+00:00,2022-10-21T12:38:45.000+00:00,2022-10-21T13:12:02.000+00:00,2022-10-21T13:52:52.000+00:00,2022-10-21T14:15:34.000+00:00,2022-10-21T14:57:31.000+00:00
5216,Florent MARNIER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:11:12.000+00:00,2022-10-21T09:03:15.000+00:00,2022-10-21T10:12:35.000+00:00,2022-10-21T11:36:40.000+00:00,2022-10-21T12:46:21.000+00:00,2022-10-21T13:17:33.000+00:00,2022-10-21T13:58:41.000+00:00,2022-10-21T14:21:29.000+00:00,2022-10-21T14:50:57.000+00:00
5596,Benjamin FIGUERAS,FINISHER,SE H,MALE,FR,2022-10-21T07:05:04.000+00:00,2022-10-21T08:28:38.000+00:00,2022-10-21T09:19:37.000+00:00,2022-10-21T10:31:40.000+00:00,2022-10-21T11:56:22.000+00:00,2022-10-21T13:00:03.000+00:00,2022-10-21T13:29:21.000+00:00,2022-10-21T14:12:31.000+00:00,2022-10-21T14:31:13.000+00:00,2022-10-21T14:50:16.000+00:00
5212,Christophe BLONDEAU,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:36.000+00:00,2022-10-21T08:13:34.000+00:00,2022-10-21T09:04:56.000+00:00,2022-10-21T10:12:38.000+00:00,2022-10-21T11:34:44.000+00:00,2022-10-21T12:44:42.000+00:00,2022-10-21T13:21:45.000+00:00,2022-10-21T14:08:03.000+00:00,2022-10-21T14:30:17.000+00:00,2022-10-21T14:57:07.000+00:00
5065,Gilles MAYAUX,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:11:16.000+00:00,2022-10-21T09:02:22.000+00:00,2022-10-21T10:12:35.000+00:00,2022-10-21T11:42:42.000+00:00,2022-10-21T12:54:50.000+00:00,2022-10-21T13:26:38.000+00:00,2022-10-21T14:12:32.000+00:00,2022-10-21T14:35:36.000+00:00,2022-10-21T14:56:32.000+00:00
5154,Christophe CASTANHEIRA,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:09:13.000+00:00,2022-10-21T08:59:53.000+00:00,2022-10-21T10:10:00.000+00:00,2022-10-21T11:38:12.000+00:00,2022-10-21T12:52:11.000+00:00,2022-10-21T13:27:44.000+00:00,2022-10-21T14:15:05.000+00:00,2022-10-21T14:38:36.000+00:00,2022-10-21T14:56:45.000+00:00
5213,Jean-Baptiste COLLEDANI,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:11:40.000+00:00,2022-10-21T09:03:25.000+00:00,2022-10-21T10:14:07.000+00:00,2022-10-21T11:36:44.000+00:00,2022-10-21T12:50:58.000+00:00,2022-10-21T13:28:10.000+00:00,2022-10-21T14:13:03.000+00:00,2022-10-21T14:37:13.000+00:00,2022-10-21T15:02:37.000+00:00
5289,Agathe BES,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:14.000+00:00,2022-10-21T08:22:23.000+00:00,2022-10-21T09:22:53.000+00:00,2022-10-21T10:38:47.000+00:00,2022-10-21T12:00:57.000+00:00,2022-10-21T13:12:26.000+00:00,2022-10-21T13:44:24.000+00:00,2022-10-21T14:27:00.000+00:00,2022-10-21T14:49:19.000+00:00,2022-10-21T18:09:34.000+00:00
5039,Marc MEYER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:11:07.000+00:00,2022-10-21T09:04:32.000+00:00,2022-10-21T10:15:08.000+00:00,2022-10-21T11:43:24.000+00:00,2022-10-21T12:55:31.000+00:00,2022-10-21T13:32:21.000+00:00,2022-10-21T14:20:34.000+00:00,2022-10-21T14:44:20.000+00:00,2022-10-21T15:12:20.000+00:00
5037,Pierre-Olivier BRIOUDE,FINISHER,SE H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:20:44.000+00:00,2022-10-21T09:18:17.000+00:00,2022-10-21T10:33:24.000+00:00,2022-10-21T12:00:29.000+00:00,2022-10-21T13:11:58.000+00:00,2022-10-21T13:43:57.000+00:00,2022-10-21T14:28:18.000+00:00,2022-10-21T14:49:59.000+00:00,2022-10-21T16:46:00.000+00:00
5067,Vincent SCACCIA,FINISHER,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:23:26.000+00:00,2022-10-21T09:20:32.000+00:00,2022-10-21T10:34:28.000+00:00,2022-10-21T12:02:27.000+00:00,2022-10-21T13:12:03.000+00:00,2022-10-21T13:44:22.000+00:00,2022-10-21T14:30:22.000+00:00,2022-10-21T14:56:16.000+00:00,2022-10-21T15:23:46.000+00:00
5057,Stephane ORY,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:20:28.000+00:00,2022-10-21T09:14:59.000+00:00,2022-10-21T10:31:56.000+00:00,2022-10-21T11:56:21.000+00:00,2022-10-21T13:11:20.000+00:00,2022-10-21T13:44:49.000+00:00,2022-10-21T14:32:40.000+00:00,2022-10-21T14:57:29.000+00:00,2022-10-21T15:21:21.000+00:00
5001,Aurélie DARMAILLACQ,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:20:25.000+00:00,2022-10-21T09:19:10.000+00:00,2022-10-21T10:39:48.000+00:00,2022-10-21T12:10:02.000+00:00,2022-10-21T13:21:15.000+00:00,2022-10-21T13:55:07.000+00:00,2022-10-21T14:37:01.000+00:00,2022-10-21T15:01:01.000+00:00,2022-10-21T15:52:05.000+00:00
5173,Alexis DEGASNE,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:20:48.000+00:00,2022-10-21T09:17:25.000+00:00,2022-10-21T10:38:22.000+00:00,2022-10-21T12:07:03.000+00:00,2022-10-21T13:19:49.000+00:00,2022-10-21T13:51:15.000+00:00,2022-10-21T14:35:20.000+00:00,2022-10-21T14:57:35.000+00:00,2022-10-21T15:21:39.000+00:00
5292,Anais DUVAL,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:26:35.000+00:00,2022-10-21T09:26:51.000+00:00,2022-10-21T10:45:58.000+00:00,2022-10-21T12:08:24.000+00:00,2022-10-21T13:19:53.000+00:00,2022-10-21T13:53:41.000+00:00,2022-10-21T14:40:31.000+00:00,2022-10-21T15:01:14.000+00:00,2022-10-21T15:26:33.000+00:00
5246,Régis BELHOMME,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:35:00.000+00:00,2022-10-21T09:31:34.000+00:00,2022-10-21T10:48:39.000+00:00,2022-10-21T12:17:58.000+00:00,2022-10-21T13:27:51.000+00:00,2022-10-21T13:59:38.000+00:00,2022-10-21T14:42:38.000+00:00,2022-10-21T15:03:08.000+00:00,2022-10-21T15:28:04.000+00:00
5145,Steve CAILLER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:15:54.000+00:00,2022-10-21T09:11:10.000+00:00,2022-10-21T10:28:28.000+00:00,2022-10-21T12:03:49.000+00:00,2022-10-21T13:20:56.000+00:00,2022-10-21T13:52:15.000+00:00,2022-10-21T14:40:57.000+00:00,2022-10-21T15:10:03.000+00:00,2022-10-21T15:30:07.000+00:00
5412,David JOLY,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:04.000+00:00,2022-10-21T08:28:54.000+00:00,2022-10-21T09:21:45.000+00:00,2022-10-21T10:33:34.000+00:00,2022-10-21T12:01:33.000+00:00,2022-10-21T13:17:28.000+00:00,2022-10-21T13:51:15.000+00:00,2022-10-21T14:39:12.000+00:00,2022-10-21T15:05:19.000+00:00,2022-10-21T15:30:10.000+00:00
5036,Pierre SLUSARCZYK,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:14.000+00:00,2022-10-21T08:26:10.000+00:00,2022-10-21T09:26:12.000+00:00,2022-10-21T10:45:11.000+00:00,2022-10-21T12:08:43.000+00:00,2022-10-21T13:20:09.000+00:00,2022-10-21T13:53:25.000+00:00,2022-10-21T14:41:14.000+00:00,2022-10-21T15:04:43.000+00:00,2022-10-21T15:30:25.000+00:00
5022,Pascal CAPDEVILA ,FINISHER,SE H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:17:00.000+00:00,2022-10-21T09:11:50.000+00:00,2022-10-21T10:22:29.000+00:00,2022-10-21T11:48:41.000+00:00,2022-10-21T13:07:09.000+00:00,2022-10-21T13:45:18.000+00:00,2022-10-21T14:36:08.000+00:00,2022-10-21T15:07:45.000+00:00,2022-10-21T15:47:06.000+00:00
5185,Clement MEULAN,FINISHER,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:07:19.000+00:00,2022-10-21T08:59:08.000+00:00,2022-10-21T10:12:21.000+00:00,2022-10-21T12:02:01.000+00:00,2022-10-21T13:22:00.000+00:00,2022-10-21T14:02:49.000+00:00,2022-10-21T14:48:43.000+00:00,2022-10-21T15:11:51.000+00:00,2022-10-21T16:02:53.000+00:00
5044,Jérémy GARRIC,FINISHER,SE H,MALE,FR,2022-10-21T06:50:24.000+00:00,2022-10-21T08:21:45.000+00:00,2022-10-21T09:20:08.000+00:00,2022-10-21T10:41:30.000+00:00,2022-10-21T12:13:20.000+00:00,2022-10-21T13:32:16.000+00:00,2022-10-21T14:10:30.000+00:00,2022-10-21T14:53:00.000+00:00,2022-10-21T15:15:48.000+00:00,2022-10-21T15:56:34.000+00:00
5142,Mathieu OLIVREAU,FINISHER,SE H,MALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:26:20.000+00:00,2022-10-21T09:26:16.000+00:00,2022-10-21T10:43:03.000+00:00,2022-10-21T12:17:38.000+00:00,2022-10-21T13:35:59.000+00:00,2022-10-21T14:16:44.000+00:00,2022-10-21T15:00:50.000+00:00,2022-10-21T15:21:51.000+00:00,2022-10-21T15:39:15.000+00:00
5053,Alexandre MESNIL,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:20:08.000+00:00,2022-10-21T09:15:04.000+00:00,2022-10-21T10:34:52.000+00:00,2022-10-21T12:08:07.000+00:00,2022-10-21T13:28:06.000+00:00,2022-10-21T14:05:44.000+00:00,2022-10-21T14:53:14.000+00:00,2022-10-21T15:17:51.000+00:00,2022-10-21T15:46:57.000+00:00
5054,Arthur JEANNE,FINISHER,SE H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:20:10.000+00:00,2022-10-21T09:15:05.000+00:00,2022-10-21T10:34:45.000+00:00,2022-10-21T12:07:57.000+00:00,2022-10-21T13:28:07.000+00:00,2022-10-21T14:05:42.000+00:00,2022-10-21T14:53:13.000+00:00,2022-10-21T15:17:50.000+00:00,2022-10-21T15:53:45.000+00:00
5260,Alexandre CHIBANE,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:26:18.000+00:00,2022-10-21T09:23:44.000+00:00,2022-10-21T10:38:09.000+00:00,2022-10-21T12:07:31.000+00:00,2022-10-21T13:25:11.000+00:00,2022-10-21T14:02:29.000+00:00,2022-10-21T14:52:38.000+00:00,2022-10-21T15:18:40.000+00:00,2022-10-21T15:45:19.000+00:00
5083,Emilie BREGAINT,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:25:39.000+00:00,2022-10-21T09:23:23.000+00:00,2022-10-21T10:41:42.000+00:00,2022-10-21T12:12:12.000+00:00,2022-10-21T13:32:05.000+00:00,2022-10-21T14:08:12.000+00:00,2022-10-21T14:57:50.000+00:00,2022-10-21T15:20:48.000+00:00,2022-10-21T15:45:23.000+00:00
5291,Thierry MARTINEAU,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:25:35.000+00:00,2022-10-21T09:22:05.000+00:00,2022-10-21T10:42:33.000+00:00,2022-10-21T12:15:21.000+00:00,2022-10-21T13:38:53.000+00:00,2022-10-21T14:12:03.000+00:00,2022-10-21T14:58:50.000+00:00,2022-10-21T15:23:47.000+00:00,2022-10-21T15:57:41.000+00:00
5286,Julien COURBALAY,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:20:38.000+00:00,2022-10-21T09:16:50.000+00:00,2022-10-21T10:33:56.000+00:00,2022-10-21T12:00:17.000+00:00,2022-10-21T13:12:32.000+00:00,2022-10-21T13:46:31.000+00:00,2022-10-21T14:41:56.000+00:00,2022-10-21T15:17:15.000+00:00,2022-10-21T16:04:36.000+00:00
5190,Simon GOULAY,FINISHER,SE H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:19:20.000+00:00,2022-10-21T09:16:30.000+00:00,2022-10-21T10:39:11.000+00:00,2022-10-21T12:11:18.000+00:00,2022-10-21T13:30:43.000+00:00,2022-10-21T14:08:11.000+00:00,2022-10-21T14:52:27.000+00:00,2022-10-21T15:20:30.000+00:00,2022-10-22T18:57:16.000+00:00
5322,Chris PLANQUE,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:14.000+00:00,2022-10-21T08:17:13.000+00:00,2022-10-21T09:16:11.000+00:00,2022-10-21T10:42:21.000+00:00,2022-10-21T12:13:15.000+00:00,2022-10-21T13:28:11.000+00:00,2022-10-21T14:03:22.000+00:00,2022-10-21T14:45:34.000+00:00,2022-10-21T15:20:33.000+00:00,2022-10-21T16:00:50.000+00:00
5017,Vincent BOUDOU,FINISHER,SE H,MALE,FR,2022-10-21T06:50:15.000+00:00,2022-10-21T08:21:40.000+00:00,2022-10-21T09:18:19.000+00:00,2022-10-21T10:38:31.000+00:00,2022-10-21T12:10:31.000+00:00,2022-10-21T13:34:11.000+00:00,2022-10-21T14:12:02.000+00:00,2022-10-21T15:00:32.000+00:00,2022-10-21T15:25:03.000+00:00,2022-10-21T15:48:01.000+00:00
5162,Thomas SIMON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:29.000+00:00,2022-10-21T08:30:49.000+00:00,2022-10-21T09:32:22.000+00:00,2022-10-21T10:57:54.000+00:00,2022-10-21T12:30:24.000+00:00,2022-10-21T13:42:12.000+00:00,2022-10-21T14:19:35.000+00:00,2022-10-21T15:03:55.000+00:00,2022-10-21T15:26:10.000+00:00,2022-10-21T15:51:59.000+00:00
5164,Benjamin FILLON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:28.000+00:00,2022-10-21T08:27:59.000+00:00,2022-10-21T09:24:47.000+00:00,2022-10-21T10:46:19.000+00:00,2022-10-21T12:21:56.000+00:00,2022-10-21T13:39:24.000+00:00,2022-10-21T14:13:30.000+00:00,2022-10-21T15:03:51.000+00:00,2022-10-21T15:26:09.000+00:00,2022-10-21T15:51:58.000+00:00
5082,Thibault LAHOURCADE,FINISHER,SE H,MALE,FR,2022-10-21T06:50:21.000+00:00,2022-10-21T08:31:20.000+00:00,2022-10-21T09:30:37.000+00:00,2022-10-21T10:46:23.000+00:00,2022-10-21T12:17:08.000+00:00,2022-10-21T13:34:26.000+00:00,2022-10-21T14:12:37.000+00:00,2022-10-21T14:58:31.000+00:00,2022-10-21T15:24:16.000+00:00,2022-10-21T15:49:21.000+00:00
5171,Aude GOURAUD,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:18.000+00:00,2022-10-21T08:21:33.000+00:00,2022-10-21T09:17:36.000+00:00,2022-10-21T10:34:49.000+00:00,2022-10-21T12:04:50.000+00:00,2022-10-21T13:19:50.000+00:00,2022-10-21T13:59:40.000+00:00,2022-10-21T14:47:47.000+00:00,2022-10-21T15:14:42.000+00:00,2022-10-21T15:51:05.000+00:00
5298,Maxime JULLIEN,FINISHER,SE H,MALE,FR,2022-10-21T06:50:14.000+00:00,2022-10-21T08:23:24.000+00:00,2022-10-21T09:20:32.000+00:00,2022-10-21T10:45:07.000+00:00,2022-10-21T12:23:03.000+00:00,2022-10-21T13:42:54.000+00:00,2022-10-21T14:18:27.000+00:00,2022-10-21T15:08:45.000+00:00,2022-10-21T15:31:20.000+00:00,2022-10-21T15:54:44.000+00:00
5329,Julien VALIERE,FINISHER,SE H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:13:48.000+00:00,2022-10-21T09:10:17.000+00:00,2022-10-21T10:27:40.000+00:00,2022-10-21T12:00:16.000+00:00,2022-10-21T13:11:26.000+00:00,2022-10-21T13:43:58.000+00:00,2022-10-21T14:40:01.000+00:00,2022-10-21T15:18:16.000+00:00,2022-10-21T15:51:41.000+00:00
5148,Denis LOGNON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:27:23.000+00:00,2022-10-21T09:27:21.000+00:00,2022-10-21T10:51:53.000+00:00,2022-10-21T12:21:15.000+00:00,2022-10-21T13:36:46.000+00:00,2022-10-21T14:12:32.000+00:00,2022-10-21T15:02:49.000+00:00,2022-10-21T15:27:51.000+00:00,2022-10-21T17:20:15.000+00:00
5523,Thomas RINCK,FINISHER,SE H,MALE,FR,2022-10-21T07:05:08.000+00:00,2022-10-21T08:38:49.000+00:00,2022-10-21T09:34:15.000+00:00,2022-10-21T10:54:30.000+00:00,2022-10-21T12:21:22.000+00:00,2022-10-21T13:40:55.000+00:00,2022-10-21T14:23:27.000+00:00,2022-10-21T15:07:27.000+00:00,2022-10-21T15:30:49.000+00:00,2022-10-21T16:05:35.000+00:00
5259,Daniel ZABALA,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:20:31.000+00:00,2022-10-21T09:17:26.000+00:00,2022-10-21T10:43:39.000+00:00,2022-10-21T12:21:57.000+00:00,2022-10-21T13:46:53.000+00:00,2022-10-21T14:23:30.000+00:00,2022-10-21T15:07:17.000+00:00,2022-10-21T15:33:56.000+00:00,2022-10-21T15:57:48.000+00:00
5245,Audrey WELZBACHER,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:27:39.000+00:00,2022-10-21T09:29:10.000+00:00,2022-10-21T10:52:37.000+00:00,2022-10-21T12:20:38.000+00:00,2022-10-21T13:41:55.000+00:00,2022-10-21T14:20:32.000+00:00,2022-10-21T15:04:24.000+00:00,2022-10-21T15:28:17.000+00:00,2022-10-21T17:45:12.000+00:00
5210,Pierre OUDAR,FINISHER,SE H,MALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:27:07.000+00:00,2022-10-21T09:27:55.000+00:00,2022-10-21T10:54:19.000+00:00,2022-10-21T12:28:57.000+00:00,2022-10-21T13:45:27.000+00:00,2022-10-21T14:23:48.000+00:00,2022-10-21T15:07:44.000+00:00,2022-10-21T15:33:23.000+00:00,2022-10-21T16:03:48.000+00:00
5191,Nicolas KUZNIK,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:18.000+00:00,2022-10-21T08:23:42.000+00:00,2022-10-21T09:22:04.000+00:00,2022-10-21T10:49:27.000+00:00,2022-10-21T12:26:15.000+00:00,2022-10-21T13:50:44.000+00:00,2022-10-21T14:29:31.000+00:00,2022-10-21T15:13:11.000+00:00,2022-10-21T15:36:59.000+00:00,2022-10-21T16:01:27.000+00:00
5058,Konstantin SMOLIN,FINISHER,M1-M2H,MALE,RU,2022-10-21T06:50:19.000+00:00,2022-10-21T08:23:07.000+00:00,2022-10-21T09:25:43.000+00:00,2022-10-21T10:55:16.000+00:00,2022-10-21T12:36:15.000+00:00,2022-10-21T13:49:19.000+00:00,2022-10-21T14:21:37.000+00:00,2022-10-21T15:13:33.000+00:00,2022-10-21T15:37:08.000+00:00,2022-10-21T16:01:25.000+00:00
5112,Mathieu CHAUDRON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:13:32.000+00:00,2022-10-21T09:07:24.000+00:00,2022-10-21T10:24:40.000+00:00,2022-10-21T12:09:05.000+00:00,2022-10-21T13:31:53.000+00:00,2022-10-21T14:08:13.000+00:00,2022-10-21T15:02:48.000+00:00,2022-10-21T15:35:54.000+00:00,2022-10-21T16:00:18.000+00:00
5237,Maite SAINT-JEAN,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T07:05:02.000+00:00,2022-10-21T08:41:02.000+00:00,2022-10-21T09:39:28.000+00:00,2022-10-21T10:59:33.000+00:00,2022-10-21T12:34:02.000+00:00,2022-10-21T13:50:42.000+00:00,2022-10-21T14:23:30.000+00:00,2022-10-21T15:11:46.000+00:00,2022-10-21T15:38:02.000+00:00,2022-10-21T18:22:04.000+00:00
5147,Jeremy COURTIN,FINISHER,SE H,MALE,FR,2022-10-21T06:50:17.000+00:00,2022-10-21T08:28:29.000+00:00,2022-10-21T09:27:23.000+00:00,2022-10-21T10:55:10.000+00:00,2022-10-21T12:32:30.000+00:00,2022-10-21T13:50:11.000+00:00,2022-10-21T14:27:38.000+00:00,2022-10-21T15:09:47.000+00:00,2022-10-21T15:34:18.000+00:00,2022-10-21T17:20:16.000+00:00
5244,Tony VIGUIER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:23.000+00:00,2022-10-21T08:30:04.000+00:00,2022-10-21T09:32:20.000+00:00,2022-10-21T10:59:37.000+00:00,2022-10-21T12:32:59.000+00:00,2022-10-21T13:50:22.000+00:00,2022-10-21T14:25:05.000+00:00,2022-10-21T15:13:29.000+00:00,2022-10-21T15:38:05.000+00:00,2022-10-21T16:00:55.000+00:00
5161,Ludovic BALLANSAT,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:24.000+00:00,2022-10-21T08:30:14.000+00:00,2022-10-21T09:30:45.000+00:00,2022-10-21T10:52:15.000+00:00,2022-10-21T12:27:24.000+00:00,2022-10-21T13:47:43.000+00:00,2022-10-21T14:22:28.000+00:00,2022-10-21T15:13:39.000+00:00,2022-10-21T15:37:58.000+00:00,2022-10-21T16:01:25.000+00:00
5086,Adrian KOCH,FINISHER,ES H,MALE,DE,2022-10-21T06:50:14.000+00:00,2022-10-21T08:22:20.000+00:00,2022-10-21T09:20:58.000+00:00,2022-10-21T10:33:40.000+00:00,2022-10-21T12:20:02.000+00:00,2022-10-21T13:44:11.000+00:00,2022-10-21T14:25:32.000+00:00,2022-10-21T15:18:38.000+00:00,2022-10-21T15:41:48.000+00:00,2022-10-21T16:01:34.000+00:00
5153,Matthias ROUX,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:13.000+00:00,2022-10-21T08:31:32.000+00:00,2022-10-21T09:34:49.000+00:00,2022-10-21T11:04:40.000+00:00,2022-10-21T12:43:58.000+00:00,2022-10-21T13:57:39.000+00:00,2022-10-21T14:32:29.000+00:00,2022-10-21T15:17:04.000+00:00,2022-10-21T15:39:11.000+00:00,2022-10-21T16:04:53.000+00:00
5091,Flavie MAISONNEUVE,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:32:50.000+00:00,2022-10-21T09:33:56.000+00:00,2022-10-21T10:55:12.000+00:00,2022-10-21T12:30:42.000+00:00,2022-10-21T13:50:18.000+00:00,2022-10-21T14:26:18.000+00:00,2022-10-21T15:14:25.000+00:00,2022-10-21T15:39:50.000+00:00,2022-10-21T16:06:28.000+00:00
5255,Arnaud VERGNOL,FINISHER,SE H,MALE,FR,2022-10-21T06:50:28.000+00:00,2022-10-21T08:31:12.000+00:00,2022-10-21T09:32:01.000+00:00,2022-10-21T10:58:58.000+00:00,2022-10-21T12:32:23.000+00:00,2022-10-21T13:49:29.000+00:00,2022-10-21T14:26:32.000+00:00,2022-10-21T15:14:07.000+00:00,2022-10-21T15:39:49.000+00:00,2022-10-21T20:22:36.000+00:00
5239,Mohamed EL KHOMSSI,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:20:45.000+00:00,2022-10-21T09:19:08.000+00:00,2022-10-21T10:45:30.000+00:00,2022-10-21T12:43:15.000+00:00,2022-10-21T14:00:16.000+00:00,2022-10-21T14:33:20.000+00:00,2022-10-21T15:18:49.000+00:00,2022-10-21T15:44:25.000+00:00,2022-10-21T16:07:32.000+00:00
5061,Cyril FORESTIER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:21:49.000+00:00,2022-10-21T09:24:29.000+00:00,2022-10-21T10:42:09.000+00:00,2022-10-21T12:18:00.000+00:00,2022-10-21T13:41:44.000+00:00,2022-10-21T14:25:26.000+00:00,2022-10-21T15:17:07.000+00:00,2022-10-21T15:45:18.000+00:00,2022-10-21T16:11:02.000+00:00
5015,Frédéric RICHARD,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:26:16.000+00:00,2022-10-21T09:26:26.000+00:00,2022-10-21T10:47:15.000+00:00,2022-10-21T12:24:11.000+00:00,2022-10-21T13:44:01.000+00:00,2022-10-21T14:21:33.000+00:00,2022-10-21T15:16:20.000+00:00,2022-10-21T15:48:08.000+00:00,2022-10-21T16:14:40.000+00:00
5186,David SALSON,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:22.000+00:00,2022-10-21T08:21:26.000+00:00,2022-10-21T09:19:44.000+00:00,2022-10-21T10:41:49.000+00:00,2022-10-21T12:16:52.000+00:00,2022-10-21T13:46:52.000+00:00,2022-10-21T14:33:02.000+00:00,2022-10-21T15:13:07.000+00:00,2022-10-21T15:39:32.000+00:00,2022-10-21T16:11:53.000+00:00
5325,Vincent WINLING,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:31:36.000+00:00,2022-10-21T09:32:49.000+00:00,2022-10-21T10:59:03.000+00:00,2022-10-21T12:36:24.000+00:00,2022-10-21T13:59:55.000+00:00,2022-10-21T14:33:18.000+00:00,2022-10-21T15:22:51.000+00:00,2022-10-21T15:50:59.000+00:00,2022-10-21T16:14:09.000+00:00
