bib,name,status,category,sex,country,Peyreleau,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5635,Harmonie MARQUIS,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:30.000+00:00,2023-10-20T11:52:45.000+00:00,2023-10-20T13:44:41.000+00:00,2023-10-20T15:37:13.000+00:00,2023-10-20T16:25:34.000+00:00,2023-10-20T17:35:16.000+00:00,2023-10-20T18:13:43.000+00:00,2023-10-20T18:53:26.000+00:00
5257,Olga PETRAGALLO,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:42:58.000+00:00,2023-10-20T11:40:43.000+00:00,2023-10-20T13:40:10.000+00:00,2023-10-20T15:55:35.000+00:00,2023-10-20T16:35:08.000+00:00,2023-10-20T17:44:13.000+00:00,2023-10-20T18:20:12.000+00:00,2023-10-20T18:53:32.000+00:00
5259,Aurelien LAVALETTE,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:30:44.000+00:00,2023-10-20T11:22:34.000+00:00,2023-10-20T13:18:04.000+00:00,2023-10-20T15:22:44.000+00:00,2023-10-20T16:07:34.000+00:00,2023-10-20T17:25:55.000+00:00,2023-10-20T18:11:33.000+00:00,2023-10-20T18:54:08.000+00:00
5630,Pierre GUECHOUD,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:30:45.000+00:00,2023-10-20T11:22:36.000+00:00,2023-10-20T13:18:09.000+00:00,2023-10-20T15:22:43.000+00:00,2023-10-20T16:04:41.000+00:00,2023-10-20T17:25:57.000+00:00,2023-10-20T18:11:34.000+00:00,2023-10-20T18:54:08.000+00:00
5632,Dan MITCHEM,FINISHER,M3-M4H,MALE,GB,2023-10-20T07:05:38.000+00:00,2023-10-20T09:35:11.000+00:00,2023-10-20T11:27:27.000+00:00,2023-10-20T13:28:05.000+00:00,2023-10-20T15:22:46.000+00:00,2023-10-20T16:07:53.000+00:00,2023-10-20T17:27:20.000+00:00,2023-10-20T18:11:35.000+00:00,2023-10-20T18:54:08.000+00:00
5297,Régis LE CALVEZ,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:50:09.000+00:00,2023-10-20T11:53:39.000+00:00,2023-10-20T13:50:37.000+00:00,2023-10-20T15:49:25.000+00:00,2023-10-20T16:37:57.000+00:00,2023-10-20T17:46:55.000+00:00,2023-10-20T18:22:00.000+00:00,2023-10-20T18:54:44.000+00:00
5373,Laetitia OGEL,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:50:09.000+00:00,2023-10-20T11:53:39.000+00:00,2023-10-20T13:50:39.000+00:00,2023-10-20T15:48:17.000+00:00,2023-10-20T16:37:57.000+00:00,2023-10-20T17:46:55.000+00:00,2023-10-20T18:22:00.000+00:00,2023-10-20T18:54:44.000+00:00
5563,David MALHADAS,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:57:40.000+00:00,2023-10-20T12:00:13.000+00:00,2023-10-20T13:57:41.000+00:00,2023-10-20T15:55:30.000+00:00,2023-10-20T16:43:41.000+00:00,2023-10-20T17:47:06.000+00:00,2023-10-20T18:20:41.000+00:00,2023-10-20T18:55:33.000+00:00
5595,Blandine CHABOT,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:36:30.000+00:00,2023-10-20T11:25:15.000+00:00,2023-10-20T13:23:41.000+00:00,2023-10-20T15:23:51.000+00:00,2023-10-20T16:21:56.000+00:00,2023-10-20T17:26:50.000+00:00,2023-10-20T18:09:39.000+00:00,2023-10-20T18:55:56.000+00:00
5597,Marc JOLY,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:59:53.000+00:00,2023-10-20T12:02:24.000+00:00,2023-10-20T14:03:50.000+00:00,2023-10-20T16:04:49.000+00:00,2023-10-20T16:48:45.000+00:00,2023-10-20T17:51:32.000+00:00,2023-10-20T18:27:11.000+00:00,2023-10-20T18:56:43.000+00:00
5512,Jerome BIENSAN,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:49:15.000+00:00,2023-10-20T11:43:34.000+00:00,2023-10-20T13:41:23.000+00:00,2023-10-20T15:44:41.000+00:00,2023-10-20T16:37:56.000+00:00,2023-10-20T17:41:30.000+00:00,2023-10-20T18:26:42.000+00:00,2023-10-20T19:06:46.000+00:00
5656,Christophe TIFFAULT,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:43:12.000+00:00,2023-10-20T11:37:05.000+00:00,2023-10-20T13:35:39.000+00:00,2023-10-20T15:35:31.000+00:00,2023-10-20T16:26:36.000+00:00,2023-10-20T17:35:17.000+00:00,2023-10-20T18:16:49.000+00:00,2023-10-20T18:58:32.000+00:00
5651,Benoit LE MINEUR,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:02.000+00:00,2023-10-20T11:45:25.000+00:00,2023-10-20T13:30:13.000+00:00,2023-10-20T15:43:16.000+00:00,2023-10-20T16:26:02.000+00:00,2023-10-20T17:36:45.000+00:00,2023-10-20T18:23:06.000+00:00,2023-10-20T19:00:03.000+00:00
5644,Wilfried PINEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:48:48.000+00:00,2023-10-20T11:37:18.000+00:00,2023-10-20T13:35:20.000+00:00,2023-10-20T15:29:44.000+00:00,2023-10-20T16:22:46.000+00:00,2023-10-20T17:35:11.000+00:00,2023-10-20T18:23:07.000+00:00,2023-10-20T19:05:22.000+00:00
5645,Ludovic MONNIER,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:42:34.000+00:00,2023-10-20T11:45:24.000+00:00,2023-10-20T13:30:39.000+00:00,2023-10-20T15:36:47.000+00:00,2023-10-20T16:26:04.000+00:00,2023-10-20T17:36:47.000+00:00,2023-10-20T18:23:30.000+00:00,2023-10-20T19:00:04.000+00:00
5491,Pauline GROLLEAU,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:44:34.000+00:00,2023-10-20T11:44:11.000+00:00,2023-10-20T13:41:00.000+00:00,2023-10-20T15:38:18.000+00:00,2023-10-20T16:35:19.000+00:00,2023-10-20T17:37:37.000+00:00,2023-10-20T18:14:06.000+00:00,2023-10-20T19:01:02.000+00:00
5502,Clovis LAFOSSE,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:46:45.000+00:00,2023-10-20T11:43:00.000+00:00,2023-10-20T13:42:01.000+00:00,2023-10-20T15:49:11.000+00:00,2023-10-20T16:40:39.000+00:00,2023-10-20T17:45:40.000+00:00,2023-10-20T18:23:38.000+00:00,2023-10-20T19:01:40.000+00:00
5554,Florence POUJOL,FINISHER,M5-M6F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:38.000+00:00,2023-10-20T11:50:23.000+00:00,2023-10-20T13:50:23.000+00:00,2023-10-20T15:49:27.000+00:00,2023-10-20T16:41:12.000+00:00,2023-10-20T17:44:22.000+00:00,2023-10-20T18:23:57.000+00:00,2023-10-20T19:02:35.000+00:00
5331,Thomas ANGLADE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:30:43.000+00:00,2023-10-20T11:35:53.000+00:00,2023-10-20T13:17:50.000+00:00,2023-10-20T15:29:43.000+00:00,2023-10-20T16:21:02.000+00:00,2023-10-20T17:38:11.000+00:00,2023-10-20T18:18:56.000+00:00,2023-10-20T19:02:54.000+00:00
5349,Alexandre FOUCAULT,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:30:55.000+00:00,2023-10-20T11:35:54.000+00:00,2023-10-20T13:17:50.000+00:00,2023-10-20T15:30:31.000+00:00,2023-10-20T16:22:42.000+00:00,2023-10-20T17:37:54.000+00:00,2023-10-20T18:19:05.000+00:00,2023-10-20T19:02:54.000+00:00
5585,Samuel KERDUDO,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:49:21.000+00:00,2023-10-20T11:56:56.000+00:00,2023-10-20T13:53:53.000+00:00,2023-10-20T15:56:04.000+00:00,2023-10-20T16:48:50.000+00:00,2023-10-20T17:55:39.000+00:00,2023-10-20T18:28:29.000+00:00,2023-10-20T19:04:57.000+00:00
5510,Katell BIENSAN,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:49:11.000+00:00,2023-10-20T11:46:24.000+00:00,2023-10-20T13:40:57.000+00:00,2023-10-20T15:47:37.000+00:00,2023-10-20T16:39:54.000+00:00,2023-10-20T17:49:27.000+00:00,2023-10-20T18:31:04.000+00:00,2023-10-20T19:06:25.000+00:00
5602,Flora BARY,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:52:01.000+00:00,2023-10-20T11:56:37.000+00:00,2023-10-20T13:51:41.000+00:00,2023-10-20T15:46:22.000+00:00,2023-10-20T16:33:44.000+00:00,2023-10-20T17:42:49.000+00:00,2023-10-20T18:24:34.000+00:00,2023-10-20T19:07:53.000+00:00
5655,Audrey BILLAUD,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:41:45.000+00:00,2023-10-20T11:41:57.000+00:00,2023-10-20T13:47:15.000+00:00,2023-10-20T15:44:04.000+00:00,2023-10-20T16:37:23.000+00:00,2023-10-20T17:45:31.000+00:00,2023-10-20T18:21:00.000+00:00,2023-10-20T19:13:08.000+00:00
5561,Pierre TURQUAND,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:33:42.000+00:00,2023-10-20T11:31:24.000+00:00,2023-10-20T13:42:04.000+00:00,2023-10-20T15:52:33.000+00:00,2023-10-20T16:39:09.000+00:00,2023-10-20T17:47:40.000+00:00,2023-10-20T18:27:33.000+00:00,2023-10-20T19:09:13.000+00:00
5543,Françoise MARTINEAU,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:41:26.000+00:00,2023-10-20T11:40:01.000+00:00,2023-10-20T13:48:48.000+00:00,2023-10-20T15:45:08.000+00:00,2023-10-20T16:39:01.000+00:00,2023-10-20T17:47:43.000+00:00,2023-10-20T18:27:32.000+00:00,2023-10-20T19:09:13.000+00:00
5545,Cindy AUBRET,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:38.000+00:00,2023-10-20T11:36:46.000+00:00,2023-10-20T13:48:39.000+00:00,2023-10-20T15:47:56.000+00:00,2023-10-20T16:39:02.000+00:00,2023-10-20T17:47:36.000+00:00,2023-10-20T18:27:27.000+00:00,2023-10-20T19:09:13.000+00:00
5313,Pierre-Antoine NIORÉ,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:13.000+00:00,2023-10-20T11:52:18.000+00:00,2023-10-20T13:45:10.000+00:00,2023-10-20T15:51:17.000+00:00,2023-10-20T16:46:07.000+00:00,2023-10-20T17:52:09.000+00:00,2023-10-20T18:30:01.000+00:00,2023-10-20T19:09:53.000+00:00
5675,Lionel HAIRAULT,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:12.000+00:00,2023-10-20T11:52:26.000+00:00,2023-10-20T13:45:14.000+00:00,2023-10-20T15:56:18.000+00:00,2023-10-20T16:46:14.000+00:00,2023-10-20T17:52:14.000+00:00,2023-10-20T18:30:07.000+00:00,2023-10-20T19:09:53.000+00:00
5663,Julien LARDENOIS,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:31:15.000+00:00,2023-10-20T11:24:05.000+00:00,2023-10-20T13:15:11.000+00:00,2023-10-20T15:27:53.000+00:00,2023-10-20T16:23:17.000+00:00,2023-10-20T17:37:34.000+00:00,2023-10-20T18:22:01.000+00:00,2023-10-20T19:13:49.000+00:00
5584,Philippe HATCHIGUIAN,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:55.000+00:00,2023-10-20T11:50:25.000+00:00,2023-10-20T13:50:23.000+00:00,2023-10-20T15:49:08.000+00:00,2023-10-20T16:41:15.000+00:00,2023-10-20T17:44:27.000+00:00,2023-10-20T18:26:30.000+00:00,2023-10-20T19:15:02.000+00:00
5568,Julien SEGUIN,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T10:00:51.000+00:00,2023-10-20T11:56:13.000+00:00,2023-10-20T13:55:46.000+00:00,2023-10-20T16:01:39.000+00:00,2023-10-20T16:56:03.000+00:00,2023-10-20T18:01:34.000+00:00,2023-10-20T18:41:56.000+00:00,2023-10-20T19:16:44.000+00:00
5557,Regis BEILLEVERT,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:37:39.000+00:00,2023-10-20T11:32:32.000+00:00,2023-10-20T13:34:02.000+00:00,2023-10-20T15:40:39.000+00:00,2023-10-20T16:37:28.000+00:00,2023-10-20T17:49:19.000+00:00,2023-10-20T18:35:01.000+00:00,2023-10-20T19:17:38.000+00:00
5562,Bruno STALET,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:40:07.000+00:00,2023-10-20T11:32:45.000+00:00,2023-10-20T13:30:43.000+00:00,2023-10-20T15:40:45.000+00:00,2023-10-20T16:37:17.000+00:00,2023-10-20T17:49:16.000+00:00,2023-10-20T18:35:02.000+00:00,2023-10-20T19:22:39.000+00:00
5089,Pascal TREMBLE,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:32:43.000+00:00,2023-10-20T11:41:24.000+00:00,2023-10-20T13:44:05.000+00:00,2023-10-20T16:11:13.000+00:00,2023-10-20T16:55:32.000+00:00,2023-10-20T17:59:49.000+00:00,2023-10-20T18:41:57.000+00:00,2023-10-20T19:17:45.000+00:00
5504,Maxime ROBINE,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:46:32.000+00:00,2023-10-20T11:44:47.000+00:00,2023-10-20T13:49:34.000+00:00,2023-10-20T15:58:59.000+00:00,2023-10-20T16:46:09.000+00:00,2023-10-20T18:03:11.000+00:00,2023-10-20T18:41:54.000+00:00,2023-10-20T19:19:02.000+00:00
5104,Valerie MARTY,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:50:59.000+00:00,2023-10-20T11:46:59.000+00:00,2023-10-20T13:37:00.000+00:00,2023-10-20T15:42:16.000+00:00,2023-10-20T16:35:28.000+00:00,2023-10-20T17:56:30.000+00:00,2023-10-20T18:42:03.000+00:00,2023-10-20T19:21:27.000+00:00
5478,Mélina COUTAUD,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:48.000+00:00,2023-10-20T11:52:42.000+00:00,2023-10-20T13:44:45.000+00:00,2023-10-20T15:57:05.000+00:00,2023-10-20T16:47:46.000+00:00,2023-10-20T17:59:19.000+00:00,2023-10-20T18:39:30.000+00:00,2023-10-20T19:26:40.000+00:00
5477,Karine CHAUVET,FINISHER,S-M0F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:53.000+00:00,2023-10-20T11:52:44.000+00:00,2023-10-20T13:46:41.000+00:00,2023-10-20T15:57:12.000+00:00,2023-10-20T16:47:46.000+00:00,2023-10-20T17:59:33.000+00:00,2023-10-20T18:39:33.000+00:00,2023-10-20T19:26:40.000+00:00
5481,Maxime CHAUVET,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:45:50.000+00:00,2023-10-20T11:52:48.000+00:00,2023-10-20T13:46:36.000+00:00,2023-10-20T15:56:59.000+00:00,2023-10-20T16:47:49.000+00:00,2023-10-20T17:59:35.000+00:00,2023-10-20T18:39:36.000+00:00,2023-10-20T19:26:41.000+00:00
5102,Pierre FOUGERAS,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:34:20.000+00:00,2023-10-20T11:45:04.000+00:00,2023-10-20T13:59:18.000+00:00,2023-10-20T16:08:31.000+00:00,2023-10-20T17:09:33.000+00:00,2023-10-20T18:13:15.000+00:00,2023-10-20T18:47:34.000+00:00,2023-10-20T19:27:54.000+00:00
5511,Benhamed DERKI,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:54:06.000+00:00,2023-10-20T11:57:22.000+00:00,2023-10-20T13:52:31.000+00:00,2023-10-20T16:13:41.000+00:00,2023-10-20T16:56:58.000+00:00,2023-10-20T18:09:11.000+00:00,2023-10-20T18:49:21.000+00:00,2023-10-20T19:30:00.000+00:00
5591,Zoe MAITRE,FINISHER,ES F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:58:37.000+00:00,2023-10-20T12:04:06.000+00:00,2023-10-20T14:08:58.000+00:00,2023-10-20T16:10:05.000+00:00,2023-10-20T16:54:13.000+00:00,2023-10-20T18:13:41.000+00:00,2023-10-20T18:52:02.000+00:00,2023-10-21T01:02:03.000+00:00
5352,Nicolas CORNET,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:51.000+00:00,2023-10-20T11:50:44.000+00:00,2023-10-20T13:56:53.000+00:00,2023-10-20T15:53:50.000+00:00,2023-10-20T16:52:19.000+00:00,2023-10-20T18:02:50.000+00:00,2023-10-20T18:40:22.000+00:00,2023-10-20T19:32:42.000+00:00
5146,Samuel MORVAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:24.000+00:00,2023-10-20T11:34:44.000+00:00,2023-10-20T13:41:19.000+00:00,2023-10-20T16:01:28.000+00:00,2023-10-20T16:53:31.000+00:00,2023-10-20T17:58:14.000+00:00,2023-10-20T18:45:38.000+00:00,2023-10-20T19:37:51.000+00:00
5508,Ludovic JAKUBOWSKI,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:39:23.000+00:00,2023-10-20T11:28:03.000+00:00,2023-10-20T13:20:54.000+00:00,2023-10-20T15:52:19.000+00:00,2023-10-20T16:48:54.000+00:00,2023-10-20T17:53:22.000+00:00,2023-10-20T18:40:03.000+00:00,2023-10-20T19:37:52.000+00:00
5594,Cedric DUPRAT,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:56:00.000+00:00,2023-10-20T11:56:43.000+00:00,2023-10-20T13:58:41.000+00:00,2023-10-20T16:11:58.000+00:00,2023-10-20T17:04:15.000+00:00,2023-10-20T18:07:37.000+00:00,2023-10-20T18:47:15.000+00:00,2023-10-20T19:33:01.000+00:00
5593,Nicolas DUBOULAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:56:01.000+00:00,2023-10-20T11:56:44.000+00:00,2023-10-20T13:58:39.000+00:00,2023-10-20T16:11:57.000+00:00,2023-10-20T17:04:15.000+00:00,2023-10-20T18:07:39.000+00:00,2023-10-20T18:47:15.000+00:00,2023-10-20T19:33:02.000+00:00
5167,Nicolas MARCHAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:30:03.000+00:00,2023-10-20T11:27:32.000+00:00,2023-10-20T13:37:14.000+00:00,2023-10-20T16:08:54.000+00:00,2023-10-20T17:01:21.000+00:00,2023-10-20T18:08:23.000+00:00,2023-10-20T18:49:01.000+00:00,2023-10-20T19:33:15.000+00:00
5049,Alain MARCHAN,FINISHER,M7-M8H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:30:05.000+00:00,2023-10-20T11:27:23.000+00:00,2023-10-20T13:37:17.000+00:00,2023-10-20T16:08:55.000+00:00,2023-10-20T17:01:23.000+00:00,2023-10-20T18:08:27.000+00:00,2023-10-20T18:49:01.000+00:00,2023-10-21T17:26:51.000+00:00
5539,Laurent DEFRENNE,FINISHER,S-M0H,MALE,BE,2023-10-20T07:05:38.000+00:00,2023-10-20T10:08:54.000+00:00,2023-10-20T12:16:56.000+00:00,2023-10-20T14:13:34.000+00:00,2023-10-20T16:21:30.000+00:00,2023-10-20T17:13:22.000+00:00,2023-10-20T18:15:53.000+00:00,2023-10-20T18:49:56.000+00:00,2023-10-20T19:45:53.000+00:00
5525,Benoit CLOSE-LECOCQ,FINISHER,S-M0H,MALE,BE,2023-10-20T07:05:38.000+00:00,2023-10-20T10:08:54.000+00:00,2023-10-20T12:16:47.000+00:00,2023-10-20T14:14:08.000+00:00,2023-10-20T16:21:31.000+00:00,2023-10-20T17:13:25.000+00:00,2023-10-20T18:15:54.000+00:00,2023-10-20T18:49:58.000+00:00,2023-10-20T19:38:50.000+00:00
5448,Philippe BARBEAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:47.000+00:00,2023-10-20T12:19:37.000+00:00,2023-10-20T13:57:38.000+00:00,2023-10-20T16:08:54.000+00:00,2023-10-20T17:00:03.000+00:00,2023-10-20T18:04:59.000+00:00,2023-10-20T18:49:46.000+00:00,2023-10-20T19:41:30.000+00:00
5451,Franck SORIN,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:32.000+00:00,2023-10-20T11:59:00.000+00:00,2023-10-20T13:57:49.000+00:00,2023-10-20T16:08:31.000+00:00,2023-10-20T17:00:19.000+00:00,2023-10-20T18:03:55.000+00:00,2023-10-20T18:49:49.000+00:00,2023-10-20T19:42:00.000+00:00
5637,Fabrice BULTEAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:34.000+00:00,2023-10-20T11:58:42.000+00:00,2023-10-20T13:57:34.000+00:00,2023-10-20T16:10:05.000+00:00,2023-10-20T17:00:15.000+00:00,2023-10-20T18:07:14.000+00:00,2023-10-20T18:50:44.000+00:00,2023-10-20T19:41:15.000+00:00
5450,Cecilia AMELINEAU,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:40.000+00:00,2023-10-20T11:58:53.000+00:00,2023-10-20T13:57:59.000+00:00,2023-10-20T16:06:54.000+00:00,2023-10-20T17:00:07.000+00:00,2023-10-20T18:07:16.000+00:00,2023-10-20T18:50:40.000+00:00,2023-10-20T19:41:56.000+00:00
5449,Nathalie JEANNEAU,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:49.000+00:00,2023-10-20T11:58:36.000+00:00,2023-10-20T13:57:58.000+00:00,2023-10-20T16:08:31.000+00:00,2023-10-20T17:00:06.000+00:00,2023-10-20T18:07:15.000+00:00,2023-10-20T18:50:40.000+00:00,2023-10-20T19:41:18.000+00:00
5639,Stephane VIOLLEAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:55:34.000+00:00,2023-10-20T11:58:41.000+00:00,2023-10-20T13:57:49.000+00:00,2023-10-20T16:09:17.000+00:00,2023-10-20T17:00:07.000+00:00,2023-10-20T18:05:03.000+00:00,2023-10-20T18:49:49.000+00:00,2023-10-20T19:42:09.000+00:00
5604,Catherine QUÉNET,FINISHER,M5-M6F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:54.000+00:00,2023-10-20T11:57:33.000+00:00,2023-10-20T13:58:51.000+00:00,2023-10-20T16:05:12.000+00:00,2023-10-20T16:54:58.000+00:00,2023-10-20T17:59:45.000+00:00,2023-10-20T18:43:42.000+00:00,2023-10-20T19:36:15.000+00:00
5603,Laetitia GARIN,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:52:14.000+00:00,2023-10-20T11:56:46.000+00:00,2023-10-20T13:58:52.000+00:00,2023-10-20T16:05:00.000+00:00,2023-10-20T16:54:58.000+00:00,2023-10-20T18:08:14.000+00:00,2023-10-20T18:49:29.000+00:00,2023-10-20T19:36:15.000+00:00
5468,Stéphane PONS,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:58:25.000+00:00,2023-10-20T11:58:54.000+00:00,2023-10-20T13:59:35.000+00:00,2023-10-20T16:02:18.000+00:00,2023-10-20T16:56:13.000+00:00,2023-10-20T18:04:46.000+00:00,2023-10-20T18:46:24.000+00:00,2023-10-20T19:36:39.000+00:00
5503,Laurent GRAS,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:58:25.000+00:00,2023-10-20T11:58:55.000+00:00,2023-10-20T13:59:35.000+00:00,2023-10-20T16:01:29.000+00:00,2023-10-20T16:56:16.000+00:00,2023-10-20T18:04:54.000+00:00,2023-10-20T18:46:29.000+00:00,2023-10-20T19:36:40.000+00:00
5401,Thierry VERLIN,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:51:37.000+00:00,2023-10-20T11:59:00.000+00:00,2023-10-20T14:00:25.000+00:00,2023-10-20T16:00:20.000+00:00,2023-10-20T16:55:20.000+00:00,2023-10-20T18:11:43.000+00:00,2023-10-20T18:51:47.000+00:00,2023-10-20T19:41:52.000+00:00
5548,Stephane PAQUEREAU,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:48:58.000+00:00,2023-10-20T12:01:27.000+00:00,2023-10-20T14:08:14.000+00:00,2023-10-20T16:11:53.000+00:00,2023-10-20T17:06:36.000+00:00,2023-10-20T18:11:45.000+00:00,2023-10-20T18:50:47.000+00:00,2023-10-20T19:38:10.000+00:00
5550,Agnes PAQUEREAU,FINISHER,M3-M4F,FEMALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:44:54.000+00:00,2023-10-20T12:01:00.000+00:00,2023-10-20T14:08:14.000+00:00,2023-10-20T16:11:51.000+00:00,2023-10-20T17:06:19.000+00:00,2023-10-20T18:12:12.000+00:00,2023-10-20T18:50:44.000+00:00,2023-10-20T19:38:13.000+00:00
5592,Christian CONIL,FINISHER,M5-M6H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:52:38.000+00:00,2023-10-20T11:56:01.000+00:00,2023-10-20T13:45:54.000+00:00,2023-10-20T16:11:29.000+00:00,2023-10-20T17:00:43.000+00:00,2023-10-20T18:12:06.000+00:00,2023-10-20T18:56:50.000+00:00,2023-10-20T19:43:28.000+00:00
5218,Michel PELLARIN,FINISHER,M3-M4H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:52:03.000+00:00,2023-10-20T11:55:58.000+00:00,2023-10-20T13:44:56.000+00:00,2023-10-20T16:11:29.000+00:00,2023-10-20T16:56:22.000+00:00,2023-10-20T18:12:13.000+00:00,2023-10-20T18:56:56.000+00:00,2023-10-20T19:44:14.000+00:00
