bib,name,status,category,sex,country,Hell-Bourg,Merles,Sen. Scout,Aurère,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
3321,Julien ASSING,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:38:34.000+04:00,2024-10-18T03:58:16.000+04:00,2024-10-18T05:19:32.000+04:00,2024-10-18T06:09:15.000+04:00,2024-10-18T07:27:56.000+04:00,2024-10-18T07:47:03.000+04:00,2024-10-18T08:57:34.000+04:00,2024-10-18T10:12:24.000+04:00,2024-10-18T11:54:33.000+04:00,2024-10-18T13:59:39.000+04:00
4419,Loic MUNOZ,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:31:14.000+04:00,2024-10-18T03:52:43.000+04:00,2024-10-18T05:07:47.000+04:00,2024-10-18T05:58:54.000+04:00,2024-10-18T07:21:22.000+04:00,2024-10-18T07:45:04.000+04:00,2024-10-18T09:07:37.000+04:00,2024-10-18T10:18:58.000+04:00,2024-10-18T11:58:21.000+04:00,2024-10-18T12:37:37.000+04:00
4090,Ilphanne SOLE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:05:29.000+04:00,2024-10-18T03:21:14.000+04:00,2024-10-18T04:27:39.000+04:00,2024-10-18T05:15:56.000+04:00,2024-10-18T06:22:07.000+04:00,2024-10-18T07:05:53.000+04:00,2024-10-18T08:20:47.000+04:00,2024-10-18T09:59:33.000+04:00,2024-10-18T11:58:30.000+04:00,2024-10-18T12:38:29.000+04:00
4088,Thibaud ALBOUY,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:15:12.000+04:00,2024-10-18T03:37:04.000+04:00,2024-10-18T04:54:23.000+04:00,2024-10-18T05:48:04.000+04:00,2024-10-18T07:05:40.000+04:00,2024-10-18T07:27:14.000+04:00,2024-10-18T08:38:58.000+04:00,2024-10-18T10:07:26.000+04:00,2024-10-18T11:49:48.000+04:00,2024-10-18T12:39:16.000+04:00
3897,Thibaut PLAISANT,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:15:27.000+04:00,2024-10-18T03:33:20.000+04:00,2024-10-18T04:48:26.000+04:00,2024-10-18T05:39:44.000+04:00,2024-10-18T06:58:17.000+04:00,2024-10-18T07:19:56.000+04:00,2024-10-18T08:38:05.000+04:00,2024-10-18T09:54:46.000+04:00,2024-10-18T11:51:16.000+04:00,2024-10-18T12:41:55.000+04:00
3113,Olivier FAYS,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:11:56.000+04:00,2024-10-18T03:29:10.000+04:00,2024-10-18T04:44:28.000+04:00,2024-10-18T05:37:37.000+04:00,2024-10-18T07:02:06.000+04:00,2024-10-18T07:27:35.000+04:00,2024-10-18T08:40:03.000+04:00,2024-10-18T10:10:18.000+04:00,2024-10-18T11:54:46.000+04:00,2024-10-18T12:43:01.000+04:00
4367,Nicolas CHARRETIER,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:21:42.000+04:00,2024-10-18T03:39:27.000+04:00,2024-10-18T04:59:49.000+04:00,2024-10-18T06:00:15.000+04:00,2024-10-18T07:22:28.000+04:00,2024-10-18T07:45:10.000+04:00,2024-10-18T09:00:01.000+04:00,2024-10-18T10:17:43.000+04:00,2024-10-18T11:59:05.000+04:00,2024-10-18T12:43:53.000+04:00
3019,Thibault GUILLOUX,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T03:13:09.000+04:00,2024-10-18T03:29:53.000+04:00,2024-10-18T04:42:06.000+04:00,2024-10-18T05:35:58.000+04:00,2024-10-18T06:50:33.000+04:00,2024-10-18T07:12:24.000+04:00,2024-10-18T08:24:10.000+04:00,2024-10-18T09:46:00.000+04:00,2024-10-18T11:45:51.000+04:00,2024-10-18T19:50:04.000+04:00
4259,Camille PELTIER,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:30:45.000+04:00,2024-10-18T03:48:27.000+04:00,2024-10-18T05:03:12.000+04:00,2024-10-18T05:52:01.000+04:00,2024-10-18T07:12:01.000+04:00,2024-10-18T07:33:17.000+04:00,2024-10-18T08:53:16.000+04:00,2024-10-18T10:12:23.000+04:00,2024-10-18T11:55:30.000+04:00,2024-10-18T12:54:43.000+04:00
4369,Giovanni BOYER,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:13:03.000+04:00,2024-10-18T03:31:42.000+04:00,2024-10-18T04:48:27.000+04:00,2024-10-18T05:48:06.000+04:00,2024-10-18T07:18:23.000+04:00,2024-10-18T07:40:31.000+04:00,2024-10-18T08:58:51.000+04:00,2024-10-18T10:24:21.000+04:00,2024-10-18T12:04:09.000+04:00,2024-10-18T12:45:32.000+04:00
3970,Dany BEGUE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:22:24.000+04:00,2024-10-18T03:39:32.000+04:00,2024-10-18T04:53:11.000+04:00,2024-10-18T05:45:51.000+04:00,2024-10-18T07:13:50.000+04:00,2024-10-18T07:40:14.000+04:00,2024-10-18T08:53:25.000+04:00,2024-10-18T10:15:53.000+04:00,2024-10-18T12:02:54.000+04:00,2024-10-18T13:34:33.000+04:00
4025,Yoann CRESCENCE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:47:50.000+04:00,2024-10-18T04:15:35.000+04:00,2024-10-18T05:46:13.000+04:00,2024-10-18T06:36:25.000+04:00,2024-10-18T07:59:35.000+04:00,2024-10-18T08:18:20.000+04:00,2024-10-18T09:21:34.000+04:00,2024-10-18T10:29:28.000+04:00,2024-10-18T12:04:34.000+04:00,2024-10-18T12:46:04.000+04:00
4313,Julien BOULANGEOT,FINISHER,M2 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:23:24.000+04:00,2024-10-18T03:43:10.000+04:00,2024-10-18T05:02:04.000+04:00,2024-10-18T05:54:16.000+04:00,2024-10-18T07:17:39.000+04:00,2024-10-18T07:40:27.000+04:00,2024-10-18T08:57:44.000+04:00,2024-10-18T10:13:00.000+04:00,2024-10-18T11:58:45.000+04:00,2024-10-18T12:46:20.000+04:00
3525,Helene PLAS,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:13.000+04:00,2024-10-18T03:37:36.000+04:00,2024-10-18T04:54:32.000+04:00,2024-10-18T05:49:05.000+04:00,2024-10-18T07:07:05.000+04:00,2024-10-18T07:29:27.000+04:00,2024-10-18T08:55:45.000+04:00,2024-10-18T10:09:01.000+04:00,2024-10-18T11:54:31.000+04:00,2024-10-18T13:33:10.000+04:00
4073,Thomas VAN DER KAA,FINISHER,SE H,MALE,BE,2024-10-18T00:59:52.000+04:00,2024-10-18T02:55:07.000+04:00,2024-10-18T03:10:31.000+04:00,2024-10-18T04:17:22.000+04:00,2024-10-18T05:20:09.000+04:00,2024-10-18T06:56:43.000+04:00,2024-10-18T07:19:30.000+04:00,2024-10-18T08:48:04.000+04:00,2024-10-18T09:52:48.000+04:00,2024-10-18T11:48:09.000+04:00,2024-10-18T12:47:55.000+04:00
4449,Ludovic GACHET,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:19:14.000+04:00,2024-10-18T03:35:38.000+04:00,2024-10-18T04:53:30.000+04:00,2024-10-18T05:49:43.000+04:00,2024-10-18T07:07:08.000+04:00,2024-10-18T07:27:38.000+04:00,2024-10-18T08:51:31.000+04:00,2024-10-18T10:14:07.000+04:00,2024-10-18T12:01:26.000+04:00,2024-10-18T12:48:27.000+04:00
4280,Jimmy MAILLOT,FINISHER,M0 H,MALE,RE,2024-10-18T00:59:52.000+04:00,2024-10-18T03:09:55.000+04:00,2024-10-18T03:26:11.000+04:00,2024-10-18T04:46:01.000+04:00,2024-10-18T05:40:47.000+04:00,2024-10-18T06:55:53.000+04:00,2024-10-18T07:17:51.000+04:00,2024-10-18T08:36:01.000+04:00,2024-10-18T10:02:37.000+04:00,2024-10-18T11:59:07.000+04:00,2024-10-18T12:50:00.000+04:00
3190,Jerome EL KHOURY,FINISHER,M2 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:53.000+04:00,2024-10-18T03:39:21.000+04:00,2024-10-18T04:58:50.000+04:00,2024-10-18T05:55:53.000+04:00,2024-10-18T07:18:03.000+04:00,2024-10-18T07:41:03.000+04:00,2024-10-18T08:59:04.000+04:00,2024-10-18T10:15:36.000+04:00,2024-10-18T12:02:46.000+04:00,2024-10-18T12:55:02.000+04:00
4123,Etienne MOUGIN,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:23:28.000+04:00,2024-10-18T03:40:57.000+04:00,2024-10-18T04:55:26.000+04:00,2024-10-18T05:50:08.000+04:00,2024-10-18T07:07:21.000+04:00,2024-10-18T07:35:06.000+04:00,2024-10-18T09:02:24.000+04:00,2024-10-18T10:14:03.000+04:00,2024-10-18T12:01:36.000+04:00,2024-10-18T12:56:08.000+04:00
4235,Thomas VIENNE,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:22:02.000+04:00,2024-10-18T03:46:38.000+04:00,2024-10-18T05:15:57.000+04:00,2024-10-18T06:16:48.000+04:00,2024-10-18T07:34:34.000+04:00,2024-10-18T08:00:36.000+04:00,2024-10-18T09:26:43.000+04:00,2024-10-18T10:37:28.000+04:00,2024-10-18T12:19:58.000+04:00,2024-10-18T12:58:49.000+04:00
3923,Anne Marie JOHN,FINISHER,SE F,FEMALE,MU,2024-10-18T00:59:52.000+04:00,2024-10-18T03:31:53.000+04:00,2024-10-18T03:53:00.000+04:00,2024-10-18T05:16:32.000+04:00,2024-10-18T06:13:01.000+04:00,2024-10-18T07:32:17.000+04:00,2024-10-18T07:57:16.000+04:00,2024-10-18T09:14:51.000+04:00,2024-10-18T10:27:51.000+04:00,2024-10-18T12:12:08.000+04:00,2024-10-18T12:59:27.000+04:00
4460,Laetitia JORET,FINISHER,M1 F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:38:56.000+04:00,2024-10-18T03:58:04.000+04:00,2024-10-18T05:22:13.000+04:00,2024-10-18T06:14:22.000+04:00,2024-10-18T07:34:52.000+04:00,2024-10-18T07:57:02.000+04:00,2024-10-18T09:16:54.000+04:00,2024-10-18T10:31:29.000+04:00,2024-10-18T12:13:25.000+04:00,2024-10-18T13:00:16.000+04:00
3105,Jean-François SALOMON,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:37:29.000+04:00,2024-10-18T03:56:43.000+04:00,2024-10-18T05:15:40.000+04:00,2024-10-18T06:08:42.000+04:00,2024-10-18T07:28:13.000+04:00,2024-10-18T07:50:42.000+04:00,2024-10-18T09:06:39.000+04:00,2024-10-18T10:25:41.000+04:00,2024-10-18T12:14:13.000+04:00,2024-10-18T13:02:44.000+04:00
3850,Yvan LESCURE,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:09:03.000+04:00,2024-10-18T03:28:47.000+04:00,2024-10-18T04:44:26.000+04:00,2024-10-18T05:51:11.000+04:00,2024-10-18T07:10:27.000+04:00,2024-10-18T07:32:25.000+04:00,2024-10-18T09:01:54.000+04:00,2024-10-18T10:15:39.000+04:00,2024-10-18T12:01:41.000+04:00,2024-10-18T13:04:04.000+04:00
3746,Charlotte FUMARD,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:18.000+04:00,2024-10-18T03:39:18.000+04:00,2024-10-18T04:57:33.000+04:00,2024-10-18T05:52:41.000+04:00,2024-10-18T07:15:44.000+04:00,2024-10-18T07:39:24.000+04:00,2024-10-18T09:02:07.000+04:00,2024-10-18T10:25:19.000+04:00,2024-10-18T12:22:46.000+04:00,2024-10-18T13:06:06.000+04:00
3682,Jonathan CREPET,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:18.000+04:00,2024-10-18T03:39:19.000+04:00,2024-10-18T04:57:34.000+04:00,2024-10-18T05:52:39.000+04:00,2024-10-18T07:15:40.000+04:00,2024-10-18T07:39:27.000+04:00,2024-10-18T09:02:09.000+04:00,2024-10-18T10:25:17.000+04:00,2024-10-18T12:22:43.000+04:00,2024-10-18T13:06:05.000+04:00
4585,Maadaï GERCARA,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:21:39.000+04:00,2024-10-18T03:39:29.000+04:00,2024-10-18T04:59:51.000+04:00,2024-10-18T05:55:41.000+04:00,2024-10-18T07:15:48.000+04:00,2024-10-18T07:39:23.000+04:00,2024-10-18T08:55:41.000+04:00,2024-10-18T10:19:49.000+04:00,2024-10-18T12:27:05.000+04:00,2024-10-18T13:06:44.000+04:00
4478,Chloé COMBES,FINISHER,M0 F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:30:44.000+04:00,2024-10-18T03:57:50.000+04:00,2024-10-18T05:19:42.000+04:00,2024-10-18T06:14:40.000+04:00,2024-10-18T07:37:06.000+04:00,2024-10-18T07:57:56.000+04:00,2024-10-18T09:16:25.000+04:00,2024-10-18T10:37:07.000+04:00,2024-10-18T12:19:40.000+04:00,2024-10-18T13:08:39.000+04:00
3926,Rémi REMIATTE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:29:05.000+04:00,2024-10-18T03:46:33.000+04:00,2024-10-18T05:04:42.000+04:00,2024-10-18T06:04:20.000+04:00,2024-10-18T07:31:21.000+04:00,2024-10-18T07:54:10.000+04:00,2024-10-18T09:28:59.000+04:00,2024-10-18T10:44:39.000+04:00,2024-10-18T12:26:47.000+04:00,2024-10-18T13:09:12.000+04:00
3706,Gisele RIVIERE,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:36:49.000+04:00,2024-10-18T03:58:14.000+04:00,2024-10-18T05:18:15.000+04:00,2024-10-18T06:12:44.000+04:00,2024-10-18T07:36:29.000+04:00,2024-10-18T07:57:57.000+04:00,2024-10-18T09:17:43.000+04:00,2024-10-18T10:31:25.000+04:00,2024-10-18T12:17:26.000+04:00,2024-10-18T14:17:50.000+04:00
3503,Thomas LAUBIE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:25:42.000+04:00,2024-10-18T03:48:54.000+04:00,2024-10-18T05:08:45.000+04:00,2024-10-18T06:05:24.000+04:00,2024-10-18T07:34:44.000+04:00,2024-10-18T07:58:38.000+04:00,2024-10-18T09:21:21.000+04:00,2024-10-18T10:31:31.000+04:00,2024-10-18T12:17:28.000+04:00,2024-10-18T13:12:43.000+04:00
4181,Dominique JULIE,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:45.000+04:00,2024-10-18T03:39:22.000+04:00,2024-10-18T04:53:57.000+04:00,2024-10-18T05:45:33.000+04:00,2024-10-18T07:07:52.000+04:00,2024-10-18T07:37:31.000+04:00,2024-10-18T08:57:37.000+04:00,2024-10-18T10:22:49.000+04:00,2024-10-18T12:19:56.000+04:00,2024-10-18T13:11:18.000+04:00
4222,Grégoire FLEURY,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:42:22.000+04:00,2024-10-18T04:03:43.000+04:00,2024-10-18T05:26:16.000+04:00,2024-10-18T06:18:49.000+04:00,2024-10-18T07:37:04.000+04:00,2024-10-18T07:58:10.000+04:00,2024-10-18T09:29:01.000+04:00,2024-10-18T10:42:41.000+04:00,2024-10-18T12:26:43.000+04:00,2024-10-18T13:12:18.000+04:00
3766,Léo SACRE,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:18:19.000+04:00,2024-10-18T03:37:29.000+04:00,2024-10-18T04:54:07.000+04:00,2024-10-18T05:54:18.000+04:00,2024-10-18T07:14:08.000+04:00,2024-10-18T07:34:33.000+04:00,2024-10-18T08:52:54.000+04:00,2024-10-18T10:21:49.000+04:00,2024-10-18T12:19:18.000+04:00,2024-10-18T13:13:34.000+04:00
3281,Jonathan LEBON,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:09:38.000+04:00,2024-10-18T03:24:34.000+04:00,2024-10-18T04:37:16.000+04:00,2024-10-18T05:33:19.000+04:00,2024-10-18T07:06:01.000+04:00,2024-10-18T07:25:07.000+04:00,2024-10-18T08:39:57.000+04:00,2024-10-18T09:59:41.000+04:00,2024-10-18T12:23:51.000+04:00,2024-10-18T13:13:38.000+04:00
3964,Camille SAPELIER,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T03:44:21.000+04:00,2024-10-18T04:03:47.000+04:00,2024-10-18T05:22:25.000+04:00,2024-10-18T06:19:27.000+04:00,2024-10-18T07:44:30.000+04:00,2024-10-18T08:05:52.000+04:00,2024-10-18T09:24:15.000+04:00,2024-10-18T10:39:54.000+04:00,2024-10-18T12:25:07.000+04:00,2024-10-18T15:00:06.000+04:00
3533,Guillaume GIBRALTA,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:19:03.000+04:00,2024-10-18T03:37:54.000+04:00,2024-10-18T04:53:48.000+04:00,2024-10-18T05:53:01.000+04:00,2024-10-18T07:17:07.000+04:00,2024-10-18T07:40:29.000+04:00,2024-10-18T09:02:14.000+04:00,2024-10-18T10:23:24.000+04:00,2024-10-18T12:24:19.000+04:00,2024-10-18T13:17:07.000+04:00
4476,Jean-Roch LE TAREAU,FINISHER,M2 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:29:02.000+04:00,2024-10-18T03:49:43.000+04:00,2024-10-18T05:10:38.000+04:00,2024-10-18T06:07:11.000+04:00,2024-10-18T07:27:07.000+04:00,2024-10-18T07:50:39.000+04:00,2024-10-18T09:19:17.000+04:00,2024-10-18T10:46:26.000+04:00,2024-10-18T12:31:27.000+04:00,2024-10-18T13:17:29.000+04:00
4134,Bruno SERY,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:22:01.000+04:00,2024-10-18T03:39:25.000+04:00,2024-10-18T04:58:56.000+04:00,2024-10-18T05:52:54.000+04:00,2024-10-18T07:16:29.000+04:00,2024-10-18T07:40:26.000+04:00,2024-10-18T09:03:01.000+04:00,2024-10-18T10:19:21.000+04:00,2024-10-18T12:18:53.000+04:00,2024-10-18T13:20:15.000+04:00
4380,Camille GUY,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:16:20.000+04:00,2024-10-18T03:34:36.000+04:00,2024-10-18T04:56:22.000+04:00,2024-10-18T05:52:43.000+04:00,2024-10-18T07:13:34.000+04:00,2024-10-18T07:38:16.000+04:00,2024-10-18T09:11:52.000+04:00,2024-10-18T10:34:28.000+04:00,2024-10-18T12:23:19.000+04:00,2024-10-18T13:18:53.000+04:00
4182,Fabrice DAMBREVILLE,FINISHER,M2 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:15:43.000+04:00,2024-10-18T03:34:43.000+04:00,2024-10-18T04:52:03.000+04:00,2024-10-18T05:49:53.000+04:00,2024-10-18T07:13:51.000+04:00,2024-10-18T07:34:46.000+04:00,2024-10-18T08:56:07.000+04:00,2024-10-18T10:26:01.000+04:00,2024-10-18T12:29:44.000+04:00,2024-10-18T13:19:44.000+04:00
4292,Jean-Willy ROUGET,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:16:57.000+04:00,2024-10-18T03:31:21.000+04:00,2024-10-18T04:45:58.000+04:00,2024-10-18T05:37:39.000+04:00,2024-10-18T07:10:24.000+04:00,2024-10-18T07:33:42.000+04:00,2024-10-18T08:55:11.000+04:00,2024-10-18T10:21:57.000+04:00,2024-10-18T12:23:48.000+04:00,2024-10-18T13:19:49.000+04:00
4514,Fredie Lucet PAYET,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T02:59:01.000+04:00,2024-10-18T03:13:26.000+04:00,2024-10-18T04:20:23.000+04:00,2024-10-18T05:11:27.000+04:00,2024-10-18T06:33:03.000+04:00,2024-10-18T06:54:55.000+04:00,2024-10-18T08:02:29.000+04:00,2024-10-18T10:25:52.000+04:00,2024-10-18T12:36:02.000+04:00,2024-10-18T13:20:22.000+04:00
4155,Fabien DE LORENZO,FINISHER,ES H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:20:50.000+04:00,2024-10-18T03:44:09.000+04:00,2024-10-18T05:13:31.000+04:00,2024-10-18T06:09:13.000+04:00,2024-10-18T07:23:58.000+04:00,2024-10-18T07:47:32.000+04:00,2024-10-18T09:18:56.000+04:00,2024-10-18T10:42:59.000+04:00,2024-10-18T12:26:22.000+04:00,2024-10-18T13:20:49.000+04:00
3304,Melanie HAUSS,FINISHER,M1 F,FEMALE,CH,2024-10-18T00:59:52.000+04:00,2024-10-18T03:15:12.000+04:00,2024-10-18T03:31:00.000+04:00,2024-10-18T04:46:10.000+04:00,2024-10-18T05:41:09.000+04:00,2024-10-18T06:58:21.000+04:00,2024-10-18T07:21:28.000+04:00,2024-10-18T08:52:31.000+04:00,2024-10-18T10:17:29.000+04:00,2024-10-18T12:07:32.000+04:00,2024-10-18T13:21:57.000+04:00
4256,Yannick POLEYA,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:33:44.000+04:00,2024-10-18T03:55:47.000+04:00,2024-10-18T05:20:11.000+04:00,2024-10-18T06:18:12.000+04:00,2024-10-18T07:42:57.000+04:00,2024-10-18T08:05:11.000+04:00,2024-10-18T09:24:38.000+04:00,2024-10-18T10:49:05.000+04:00,2024-10-18T12:38:20.000+04:00,2024-10-18T13:22:00.000+04:00
4601,Theophane MAY,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T03:54:28.000+04:00,2024-10-18T04:15:05.000+04:00,2024-10-18T05:38:28.000+04:00,2024-10-18T06:33:29.000+04:00,2024-10-18T07:51:14.000+04:00,2024-10-18T08:13:52.000+04:00,2024-10-18T09:29:25.000+04:00,2024-10-18T10:50:26.000+04:00,2024-10-18T12:33:37.000+04:00,2024-10-18T13:24:07.000+04:00
3359,Antoine HOUSEAUX,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:24:29.000+04:00,2024-10-18T03:42:20.000+04:00,2024-10-18T05:00:13.000+04:00,2024-10-18T05:51:39.000+04:00,2024-10-18T07:17:47.000+04:00,2024-10-18T07:42:32.000+04:00,2024-10-18T09:15:11.000+04:00,2024-10-18T10:37:18.000+04:00,2024-10-18T12:33:48.000+04:00,2024-10-18T13:24:35.000+04:00
4580,Vincent DELOOR,FINISHER,M2 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:34:16.000+04:00,2024-10-18T03:54:09.000+04:00,2024-10-18T05:14:52.000+04:00,2024-10-18T06:09:09.000+04:00,2024-10-18T07:38:54.000+04:00,2024-10-18T08:01:55.000+04:00,2024-10-18T09:26:14.000+04:00,2024-10-18T10:40:40.000+04:00,2024-10-18T12:33:44.000+04:00,2024-10-18T13:25:19.000+04:00
3327,Gilles HOARAU,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:29:11.000+04:00,2024-10-18T03:46:43.000+04:00,2024-10-18T05:08:54.000+04:00,2024-10-18T06:06:50.000+04:00,2024-10-18T07:35:49.000+04:00,2024-10-18T08:01:20.000+04:00,2024-10-18T09:22:43.000+04:00,2024-10-18T10:45:24.000+04:00,2024-10-18T12:35:49.000+04:00,2024-10-18T13:26:22.000+04:00
3246,Thibaut LABOURET,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:30:38.000+04:00,2024-10-18T03:48:50.000+04:00,2024-10-18T05:06:25.000+04:00,2024-10-18T06:02:35.000+04:00,2024-10-18T07:24:01.000+04:00,2024-10-18T07:48:23.000+04:00,2024-10-18T09:23:05.000+04:00,2024-10-18T10:35:56.000+04:00,2024-10-18T12:27:43.000+04:00,2024-10-18T13:26:50.000+04:00
4563,Jordan BOUVIER,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:38:23.000+04:00,2024-10-18T03:58:01.000+04:00,2024-10-18T05:17:46.000+04:00,2024-10-18T06:09:29.000+04:00,2024-10-18T07:27:50.000+04:00,2024-10-18T07:49:18.000+04:00,2024-10-18T09:11:10.000+04:00,2024-10-18T10:36:49.000+04:00,2024-10-18T12:32:37.000+04:00,2024-10-18T13:27:28.000+04:00
3838,Guillaume IDMONT,FINISHER,M0 H,MALE,RE,2024-10-18T00:59:52.000+04:00,2024-10-18T03:23:49.000+04:00,2024-10-18T03:42:43.000+04:00,2024-10-18T04:55:23.000+04:00,2024-10-18T05:49:49.000+04:00,2024-10-18T07:33:56.000+04:00,2024-10-18T07:56:56.000+04:00,2024-10-18T09:23:26.000+04:00,2024-10-18T10:56:39.000+04:00,2024-10-18T12:40:12.000+04:00,2024-10-18T13:27:42.000+04:00
4373,Julien SIVAMALNESSANE,FINISHER,M0 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:13:11.000+04:00,2024-10-18T03:30:46.000+04:00,2024-10-18T04:43:07.000+04:00,2024-10-18T05:41:30.000+04:00,2024-10-18T07:12:18.000+04:00,2024-10-18T07:39:01.000+04:00,2024-10-18T09:09:29.000+04:00,2024-10-18T10:36:53.000+04:00,2024-10-18T12:28:52.000+04:00,2024-10-18T13:28:12.000+04:00
4471,David FLORY,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:32:25.000+04:00,2024-10-18T03:51:29.000+04:00,2024-10-18T05:14:44.000+04:00,2024-10-18T06:17:21.000+04:00,2024-10-18T07:38:12.000+04:00,2024-10-18T07:57:43.000+04:00,2024-10-18T09:24:27.000+04:00,2024-10-18T10:49:02.000+04:00,2024-10-18T12:42:03.000+04:00,2024-10-18T13:29:10.000+04:00
4258,Rémi LEBRETON,FINISHER,ES H,MALE,RE,2024-10-18T00:59:52.000+04:00,2024-10-18T03:34:40.000+04:00,2024-10-18T03:58:08.000+04:00,2024-10-18T05:17:49.000+04:00,2024-10-18T06:13:55.000+04:00,2024-10-18T07:38:47.000+04:00,2024-10-18T08:01:10.000+04:00,2024-10-18T09:28:54.000+04:00,2024-10-18T10:41:41.000+04:00,2024-10-18T12:32:43.000+04:00,2024-10-18T15:01:06.000+04:00
3185,Clément OUNG,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T03:45:13.000+04:00,2024-10-18T04:05:49.000+04:00,2024-10-18T05:28:47.000+04:00,2024-10-18T06:24:16.000+04:00,2024-10-18T07:49:55.000+04:00,2024-10-18T08:12:33.000+04:00,2024-10-18T09:33:14.000+04:00,2024-10-18T10:55:14.000+04:00,2024-10-18T12:40:33.000+04:00,2024-10-18T13:33:23.000+04:00
